1632273685183960086,-0.290935 0.264279 -0.291151,-0.290914 0.278906 -0.790913,0.209062 0.278173 -0.790913,0.20904 0.263547 -0.291151,-0.291343 -0.0138672 -0.299291,-0.291321 0.000759467 -0.799054,0.208654 2.68668e-05 -0.799054,0.208633 -0.0145998 -0.299291,
1632273685250853086,-0.288433 0.263998 -0.297777,-0.28845 0.278123 -0.797518,0.21149 0.278695 -0.797518,0.211507 0.26457 -0.297777,-0.288115 -0.0144177 -0.305646,-0.288131 -0.000293434 -0.805386,0.211809 0.000278682 -0.805386,0.211825 -0.0138456 -0.305646,
1632273685317763086,-0.291449 0.265414 -0.310928,-0.291446 0.279416 -0.810659,0.208481 0.279297 -0.810659,0.208478 0.265295 -0.310928,-0.291515 -0.013562 -0.318745,-0.291512 0.000440583 -0.818476,0.208415 0.000321731 -0.818476,0.208412 -0.0136809 -0.318745,
1632273685384624086,-0.291974 0.266872 -0.305232,-0.291943 0.280862 -0.804963,0.207982 0.279731 -0.804963,0.207951 0.265741 -0.305232,-0.292607 -0.0127594 -0.31306,-0.292575 0.00123033 -0.812791,0.20735 9.93013e-05 -0.812791,0.207318 -0.0138905 -0.31306,
1632273685451481086,-0.290759 0.266884 -0.299134,-0.290749 0.280069 -0.798888,0.209179 0.279694 -0.798888,0.209169 0.266509 -0.299134,-0.290969 -0.0130095 -0.306518,-0.290959 0.000175655 -0.806273,0.208969 -0.000199914 -0.806273,0.208959 -0.0133851 -0.306518,
1632273685518507086,-0.291951 0.2621 -0.298756,-0.291965 0.27614 -0.798456,0.207932 0.276625 -0.798456,0.207946 0.262585 -0.298756,-0.291679 -0.0180721 -0.306628,-0.291693 -0.00403228 -0.806328,0.208204 -0.00354742 -0.806328,0.208218 -0.0175872 -0.306628,
1632273685585629086,-0.291845 0.267292 -0.299665,-0.291839 0.282022 -0.799354,0.208067 0.281805 -0.799354,0.208061 0.267076 -0.299665,-0.291967 -0.0131355 -0.307932,-0.29196 0.00159439 -0.807621,0.207946 0.00137791 -0.807621,0.207939 -0.013352 -0.307932,
1632273685652418086,-0.291789 0.269383 -0.294988,-0.291773 0.282968 -0.794721,0.208145 0.282398 -0.794721,0.208129 0.268813 -0.294988,-0.292109 -0.0111531 -0.302614,-0.292093 0.00243188 -0.802348,0.207825 0.00186169 -0.802348,0.207809 -0.0117233 -0.302614,
1632276016298832600,0.0507665 0.152876 -0.275853,0.0269249 0.203659 -0.748684,0.457935 0.406013 -0.748684,0.481777 0.35523 -0.275853,0.280607 -0.336681 -0.34002,0.256766 -0.285898 -0.812852,0.687776 -0.0835445 -0.812852,0.711618 -0.134327 -0.34002,
1632276016432534600,0.0151636 0.147423 -0.211049,-0.0142372 0.234128 -0.669207,0.428233 0.384165 -0.669207,0.457634 0.29746 -0.211049,0.176286 -0.32774 -0.311311,0.146885 -0.241034 -0.769469,0.589356 -0.0909975 -0.769469,0.618756 -0.177703 -0.311311,
1632276016499423600,0.00222124 0.154933 -0.200125,-0.0240264 0.250844 -0.659795,0.429596 0.374985 -0.659795,0.455843 0.279073 -0.200125,0.132693 -0.321822 -0.307051,0.106445 -0.22591 -0.766721,0.560067 -0.10177 -0.766721,0.586315 -0.197681 -0.307051,
1632276016566238600,0.000434965 0.163172 -0.200532,-0.0208583 0.250345 -0.668534,0.442059 0.363419 -0.668534,0.463352 0.276246 -0.200532,0.118384 -0.319702 -0.295842,0.0970908 -0.232529 -0.763844,0.560008 -0.119455 -0.763844,0.581301 -0.206628 -0.295842,
1632276016633290600,-0.000803649 0.171108 -0.206955,-0.0170345 0.24026 -0.684677,0.453161 0.350621 -0.684677,0.469392 0.281469 -0.206955,0.113808 -0.317201 -0.281534,0.0975776 -0.248049 -0.759256,0.567773 -0.137688 -0.759256,0.584004 -0.20684 -0.281534,
1632276016700174600,-0.00191352 0.182568 -0.212058,-0.0152332 0.243385 -0.694327,0.459779 0.347418 -0.694327,0.473099 0.286601 -0.212058,0.105606 -0.308364 -0.276937,0.0922863 -0.247546 -0.759206,0.567298 -0.143513 -0.759206,0.580618 -0.204331 -0.276937,
1632276016767027600,-0.00373462 0.187407 -0.219544,-0.0154094 0.241556 -0.704909,0.462133 0.344516 -0.704909,0.473808 0.290368 -0.219544,0.102468 -0.305173 -0.277052,0.0907936 -0.251024 -0.762417,0.568336 -0.148064 -0.762417,0.58001 -0.202212 -0.277052,
1632276016834040600,-0.00370398 0.183532 -0.220735,-0.0171004 0.246964 -0.703818,0.459794 0.34768 -0.703818,0.47319 0.284248 -0.220735,0.10002 -0.307606 -0.288102,0.0866239 -0.244174 -0.771184,0.563518 -0.143457 -0.771184,0.576915 -0.20689 -0.288102,
1632276016900787600,-0.00297689 0.164434 -0.222787,-0.019331 0.231176 -0.704655,0.453426 0.347018 -0.704655,0.46978 0.280276 -0.222787,0.11706 -0.325446 -0.294713,0.100706 -0.258703 -0.776581,0.573463 -0.142862 -0.776581,0.589817 -0.209604 -0.294713,
1632276016967629600,-0.000796378 0.145644 -0.222795,-0.0221766 0.223158 -0.700621,0.444925 0.351995 -0.700621,0.466305 0.274481 -0.222795,0.133378 -0.340808 -0.307712,0.111998 -0.263294 -0.785538,0.5791 -0.134456 -0.785538,0.60048 -0.21197 -0.307712,
1632276017034752600,0.000829339 0.131381 -0.219824,-0.0251487 0.222535 -0.692817,0.438776 0.354749 -0.692817,0.464754 0.263595 -0.219824,0.138565 -0.35192 -0.320529,0.112587 -0.260766 -0.793522,0.576512 -0.128551 -0.793522,0.60249 -0.219705 -0.320529,
1632276017101358600,0.0030781 0.121708 -0.214681,-0.0249783 0.221357 -0.68473,0.438323 0.3518 -0.68473,0.466379 0.252151 -0.214681,0.138549 -0.359451 -0.324771,0.110493 -0.259801 -0.79482,0.573794 -0.129358 -0.79482,0.60185 -0.229007 -0.324771,
1632276017168352600,0.0102646 0.120362 -0.212167,-0.0208981 0.229763 -0.678809,0.441033 0.361344 -0.678809,0.472196 0.251943 -0.212167,0.147077 -0.359936 -0.333906,0.115914 -0.250535 -0.800548,0.577846 -0.118955 -0.800548,0.609009 -0.228356 -0.333906,
1632276017235372600,0.0199425 0.130835 -0.18972,-0.0179777 0.277712 -0.639858,0.441952 0.396455 -0.639858,0.479872 0.249579 -0.18972,0.141325 -0.339318 -0.353352,0.103405 -0.192441 -0.803491,0.563335 -0.073698 -0.803491,0.601255 -0.220575 -0.353352,
1632276017302354600,0.0133782 0.137469 -0.162331,-0.026657 0.317711 -0.596654,0.434054 0.420044 -0.596654,0.474089 0.239802 -0.162331,0.115058 -0.320304 -0.361677,0.0750232 -0.140062 -0.796,0.535734 -0.0377291 -0.796,0.57577 -0.217971 -0.361677,
1632276017369138600,0.00238892 0.138098 -0.152291,-0.0349632 0.319372 -0.586003,0.426887 0.414538 -0.586003,0.464239 0.233263 -0.152291,0.0957703 -0.315093 -0.349749,0.0584182 -0.133819 -0.783461,0.520268 -0.0386532 -0.783461,0.55762 -0.219928 -0.349749,
1632276017436032600,0.000717908 0.136785 -0.149125,-0.0346239 0.312715 -0.584378,0.426948 0.405438 -0.584378,0.462289 0.229508 -0.149125,0.0911471 -0.313368 -0.338421,0.0558053 -0.137438 -0.773674,0.517377 -0.0447154 -0.773674,0.552719 -0.220646 -0.338421,
1632276017502974600,-0.00205579 0.134537 -0.15521,-0.0368839 0.301118 -0.595449,0.425114 0.397711 -0.595449,0.459943 0.231129 -0.15521,0.0921279 -0.315941 -0.333117,0.0572998 -0.14936 -0.773356,0.519298 -0.0527672 -0.773356,0.554126 -0.219349 -0.333117,
1632276017569915600,0.00517887 0.130407 -0.16802,-0.0260496 0.276239 -0.619278,0.438679 0.375756 -0.619278,0.469907 0.229925 -0.16802,0.102587 -0.324473 -0.321763,0.0713586 -0.178641 -0.773022,0.536087 -0.0791238 -0.773022,0.567316 -0.224956 -0.321763,
1632276017636669600,0.0190467 0.112826 -0.188571,-0.00603044 0.220642 -0.655498,0.461361 0.329354 -0.655498,0.486438 0.221539 -0.188571,0.125999 -0.346996 -0.30049,0.100921 -0.239181 -0.767416,0.568313 -0.130468 -0.767416,0.59339 -0.238283 -0.30049,
1632276017703663600,0.0298253 0.0915708 -0.20311,0.0155582 0.147498 -0.687737,0.488465 0.268137 -0.687737,0.502732 0.21221 -0.20311,0.148527 -0.373742 -0.260303,0.13426 -0.317815 -0.74493,0.607166 -0.197176 -0.74493,0.621433 -0.253103 -0.260303,
1632276017770314600,0.0498133 0.0696027 -0.21806,0.0507877 0.0658773 -0.718862,0.535308 0.192597 -0.718862,0.534334 0.196323 -0.21806,0.174186 -0.40594 -0.21428,0.17516 -0.409666 -0.715083,0.65968 -0.282945 -0.715083,0.658706 -0.27922 -0.21428,
1632276017837434600,0.0732585 0.0541309 -0.230416,0.0903159 -0.015893 -0.740899,0.591214 0.106123 -0.740899,0.574157 0.176147 -0.230416,0.191371 -0.43074 -0.159959,0.208428 -0.500764 -0.670442,0.709326 -0.378748 -0.670442,0.692269 -0.308724 -0.159959,
1632276017837434600,
1632276017937740600,0.0994742 0.0521484 -0.242044,0.115104 -0.0425943 -0.75166,0.626772 0.0418137 -0.75166,0.611143 0.136556 -0.242044,0.179306 -0.431778 -0.149629,0.194935 -0.526521 -0.659245,0.706604 -0.442113 -0.659245,0.690975 -0.34737 -0.149629,
1632276017937740600,0.596653 0.104143 -1.7499,0.615722 -0.0114509 -2.37167,1.24 0.0915335 -2.37167,1.22093 0.207127 -1.7499,0.781238 -1.01478 -1.53622,0.800307 -1.13037 -2.15799,1.42458 -1.02739 -2.15799,1.40551 -0.911795 -1.53622,
1632276018004572600,0.138117 0.0605028 -0.239502,0.149751 -0.0287487 -0.746493,0.660349 0.0378094 -0.746493,0.648715 0.127061 -0.239502,0.200522 -0.418234 -0.153792,0.212156 -0.507486 -0.660783,0.722754 -0.440928 -0.660783,0.71112 -0.351676 -0.153792,
1632276018004572600,0.661036 0.109829 -1.7875,0.675104 0.00190917 -2.40054,1.2925 0.0823892 -2.40054,1.27844 0.190309 -1.7875,0.80836 -1.02036 -1.58516,0.822428 -1.12828 -2.1982,1.43983 -1.0478 -2.1982,1.42576 -0.939882 -1.58516,
1632276018105082600,0.166852 0.0771627 -0.246093,0.184324 -0.0371999 -0.753906,0.699174 0.0414594 -0.753906,0.681702 0.155822 -0.246093,0.239848 -0.400624 -0.135981,0.257321 -0.514987 -0.643794,0.772171 -0.436327 -0.643794,0.754699 -0.321965 -0.135981,
1632276018105082600,-1.71017 3.1112 -0.894976,-1.5831 2.27953 -4.58787,2.16097 2.85156 -4.58787,2.03391 3.68322 -0.894976,-0.250852 -6.44048 1.30633,-0.12379 -7.27214 -2.38656,3.62028 -6.70012 -2.38656,3.49322 -5.86846 1.30633,
1632276018105082600,0.703897 0.0441517 -1.78236,0.7239 -0.0867793 -2.36374,1.31334 0.00327584 -2.36374,1.29334 0.134207 -1.78236,0.867727 -1.02817 -1.53523,0.887731 -1.1591 -2.11661,1.47717 -1.06905 -2.11661,1.45717 -0.938114 -1.53523,
1632276018171918600,0.666447 -0.116372 -1.78618,0.697119 -0.282301 -2.33222,1.25911 -0.178417 -2.33222,1.22844 -0.0124877 -1.78618,0.863661 -1.18326 -1.4509,0.894333 -1.34919 -1.99694,1.45633 -1.24531 -1.99694,1.42566 -1.07938 -1.4509,
1632276018238805600,-0.834433 2.17759 -1.99847,-0.737301 1.62176 -3.67676,1.00687 1.92656 -3.67676,0.909741 2.48239 -1.99847,0.487334 -5.38604 0.582983,0.584466 -5.94186 -1.09531,2.32864 -5.63706 -1.09531,2.23151 -5.08124 0.582983,
1632276018238805600,0.554536 -0.174803 -1.82105,0.585649 -0.352844 -2.35864,1.14434 -0.255211 -2.35864,1.11323 -0.0771701 -1.82105,0.729682 -1.17705 -1.47898,0.760795 -1.3551 -2.01657,1.31949 -1.25746 -2.01657,1.28837 -1.07942 -1.47898,
1632276018305681600,0.152166 0.17218 -0.336525,0.167758 0.0385901 -0.784991,0.632801 0.0928684 -0.784991,0.617209 0.226459 -0.336525,0.198039 -0.220845 -0.217855,0.213631 -0.354436 -0.666321,0.678674 -0.300157 -0.666321,0.663082 -0.166567 -0.217855,
1632276018305681600,0.472358 -0.164227 -1.87676,0.49041 -0.318886 -2.39596,1.0288 -0.256048 -2.39596,1.01075 -0.101388 -1.87676,0.587888 -1.15406 -1.57789,0.605939 -1.30872 -2.09709,1.14433 -1.24588 -2.09709,1.12628 -1.09122 -1.57789,
1632276018406122600,0.145273 0.169616 -0.353023,0.157182 0.0369333 -0.8071,0.628502 0.0792361 -0.8071,0.616593 0.211919 -0.353023,0.180919 -0.22753 -0.236041,0.192827 -0.360213 -0.690117,0.664147 -0.31791 -0.690117,0.652239 -0.185227 -0.236041,
1632276018406122600,0.344585 -0.185469 -1.88057,0.357819 -0.332913 -2.38517,0.881576 -0.285904 -2.38517,0.868343 -0.138459 -1.88057,0.434914 -1.19187 -1.58413,0.448147 -1.33931 -2.08873,0.971905 -1.2923 -2.08873,0.958671 -1.14486 -1.58413,
1632276018472963600,0.137696 0.156936 -0.35817,0.149922 0.0148221 -0.810966,0.622906 0.0555127 -0.810966,0.61068 0.197626 -0.35817,0.171587 -0.237001 -0.233615,0.183813 -0.379115 -0.68641,0.656796 -0.338424 -0.68641,0.64457 -0.196311 -0.233615,
1632276018472963600,0.273478 -0.22409 -1.89194,0.286784 -0.378761 -2.38475,0.801561 -0.334475 -2.38475,0.788255 -0.179804 -1.89194,0.358015 -1.20675 -1.58124,0.371321 -1.36142 -2.07405,0.886099 -1.31713 -2.07405,0.872792 -1.16246 -1.58124,
1632276018539933600,0.138526 0.157814 -0.356021,0.146186 0.0271066 -0.816158,0.62377 0.0550972 -0.816158,0.616109 0.185805 -0.356021,0.16174 -0.238267 -0.243123,0.1694 -0.368974 -0.70326,0.646984 -0.340984 -0.70326,0.639323 -0.210276 -0.243123,
1632276018539933600,0.210323 -0.178633 -1.91255,0.218614 -0.320096 -2.41055,0.735495 -0.289802 -2.41055,0.727204 -0.14834 -1.91255,0.267765 -1.15873 -1.63319,0.276056 -1.30019 -2.13119,0.792937 -1.26989 -2.13119,0.784646 -1.12843 -1.63319,
1632276018606714600,0.15767 0.180622 -0.329947,0.161565 0.0885814 -0.805747,0.645768 0.109074 -0.805747,0.641873 0.201115 -0.329947,0.174814 -0.224461 -0.251445,0.17871 -0.316502 -0.727246,0.662913 -0.29601 -0.727246,0.659017 -0.203969 -0.251445,
1632276018606714600,-0.756924 -0.619287 -1.75785,-0.75289 -0.714594 -2.25053,-0.251504 -0.693374 -2.25053,-0.255537 -0.598067 -1.75785,-0.745066 -0.899459 -1.70355,-0.741032 -0.994766 -2.19624,-0.239646 -0.973546 -2.19624,-0.24368 -0.878239 -1.70355,
1632276018606714600,0.242107 -0.034504 -1.92536,0.246229 -0.131894 -2.42882,0.758572 -0.11021 -2.42882,0.75445 -0.0128202 -1.92536,0.284223 -1.02961 -1.73252,0.288344 -1.127 -2.23597,0.800688 -1.10532 -2.23597,0.796566 -1.00793 -1.73252,
1632276018673805600,0.165092 0.189987 -0.317888,0.171927 0.117579 -0.801551,0.658862 0.163547 -0.801551,0.652027 0.235954 -0.317888,0.204133 -0.223575 -0.255424,0.210968 -0.295982 -0.739087,0.697904 -0.250014 -0.739087,0.691068 -0.177607 -0.255424,
1632276018673805600,-0.0710484 1.99354 -2.15741,-0.0625984 1.90403 -2.75533,0.539364 1.96086 -2.75533,0.530914 2.05037 -2.15741,0.570978 -4.80742 -1.13019,0.579428 -4.89693 -1.72811,1.18139 -4.8401 -1.72811,1.17294 -4.75059 -1.13019,
1632276018673805600,0.293613 0.0230335 -1.90602,0.300716 -0.0522171 -2.40868,0.806772 -0.00444421 -2.40868,0.799668 0.0708064 -1.90602,0.386329 -0.959107 -1.75768,0.393433 -1.03436 -2.26033,0.899489 -0.986585 -2.26033,0.892385 -0.911334 -1.75768,
1632276018740767600,0.14971 0.192512 -0.314068,0.157469 0.129697 -0.802534,0.646303 0.190084 -0.802534,0.638543 0.252899 -0.314068,0.201763 -0.228858 -0.259054,0.209523 -0.291674 -0.74752,0.698356 -0.231287 -0.74752,0.690596 -0.168471 -0.259054,
1632276018740767600,0.246343 0.0638065 -1.90777,0.254512 -0.00232375 -2.42202,0.769144 0.0612503 -2.42202,0.760974 0.127381 -1.90777,0.370237 -0.939114 -1.77683,0.378406 -1.00524 -2.29108,0.893038 -0.941671 -2.29108,0.884868 -0.87554 -1.77683,
1632276018807573600,0.1579 0.196505 -0.310591,0.163133 0.140749 -0.801499,0.655063 0.186914 -0.801499,0.649831 0.24267 -0.310591,0.197964 -0.230416 -0.261676,0.203197 -0.286172 -0.752584,0.695127 -0.240007 -0.752584,0.689895 -0.184251 -0.261676,
1632276018807573600,0.236245 0.0862728 -1.8996,0.241826 0.0268034 -2.4232,0.766521 0.0760431 -2.4232,0.76094 0.135513 -1.8996,0.33156 -0.929402 -1.78323,0.337141 -0.988871 -2.30683,0.861837 -0.939631 -2.30683,0.856256 -0.880162 -1.78323,
1632276018874497600,0.168041 0.200015 -0.311591,0.172242 0.142174 -0.802831,0.665594 0.178001 -0.802831,0.661394 0.235842 -0.311591,0.199381 -0.231558 -0.260507,0.203582 -0.289399 -0.751748,0.696934 -0.253572 -0.751748,0.692734 -0.195731 -0.260507,
1632276018874497600,0.259536 0.0866196 -1.89068,0.264034 0.0246794 -2.41673,0.792352 0.0630451 -2.41673,0.787854 0.124985 -1.89068,0.334187 -0.941369 -1.769,0.338685 -1.00331 -2.29506,0.867003 -0.964944 -2.29506,0.862505 -0.903004 -1.769,
1632276018941244600,0.17484 0.207652 -0.341936,0.180116 0.138903 -0.83261,0.674158 0.176812 -0.83261,0.668883 0.24556 -0.341936,0.208383 -0.229499 -0.280326,0.213658 -0.298248 -0.771,0.707701 -0.26034 -0.771,0.702426 -0.191591 -0.280326,
