1632339866544925861,-0.136493 0.274755 -0.261188,-0.136443 0.288648 -0.86612,0.468645 0.286496 -0.86612,0.468596 0.272603 -0.261188,-0.137534 -0.018137 -0.267914,-0.137485 -0.0042446 -0.872846,0.467603 -0.00639695 -0.872846,0.467554 -0.0202894 -0.267914,
1632339866611752861,-0.138561 0.275164 -0.258799,-0.138511 0.288718 -0.86775,0.470587 0.286472 -0.86775,0.470537 0.272919 -0.258799,-0.139642 -0.0178069 -0.26532,-0.139592 -0.00425293 -0.874271,0.469506 -0.00649877 -0.874271,0.469456 -0.0200527 -0.26532,
1632339866678689861,-0.137798 0.275439 -0.258961,-0.13774 0.288873 -0.868471,0.471913 0.286242 -0.868471,0.471855 0.272807 -0.258961,-0.139063 -0.0176027 -0.265421,-0.139005 -0.00416797 -0.87493,0.470648 -0.00679953 -0.87493,0.47059 -0.0202343 -0.265421,
1632339866745497861,-0.136547 0.275479 -0.26113,-0.136491 0.28882 -0.867839,0.47036 0.286267 -0.867839,0.470304 0.272926 -0.26113,-0.13778 -0.017666 -0.267576,-0.137724 -0.00432478 -0.874286,0.469127 -0.00687738 -0.874286,0.469071 -0.0202186 -0.267576,
1632339866812516861,-0.139517 0.275376 -0.259088,-0.139472 0.288908 -0.871487,0.473073 0.286849 -0.871487,0.473028 0.273317 -0.259088,-0.140503 -0.0178806 -0.265568,-0.140457 -0.00434887 -0.877967,0.472088 -0.00640808 -0.877967,0.472042 -0.0199398 -0.265568,
1632339866879447861,-0.140483 0.275258 -0.258251,-0.140445 0.288901 -0.873252,0.474706 0.287165 -0.873252,0.474667 0.273521 -0.258251,-0.141311 -0.0181167 -0.264759,-0.141273 -0.00447342 -0.879761,0.473877 -0.00621018 -0.879761,0.473839 -0.0198534 -0.264759,
1632339866946217861,-0.140726 0.275361 -0.257944,-0.140685 0.289109 -0.874327,0.475849 0.287292 -0.874327,0.475808 0.273544 -0.257944,-0.141591 -0.0181708 -0.264491,-0.14155 -0.00442259 -0.880875,0.474984 -0.00623958 -0.880875,0.474943 -0.0199877 -0.264491,
1632339867013114861,-0.140712 0.275429 -0.258165,-0.140667 0.289432 -0.874248,0.475572 0.287456 -0.874248,0.475527 0.273453 -0.258165,-0.141654 -0.0182611 -0.26484,-0.141609 -0.00425863 -0.880923,0.47463 -0.00623466 -0.880923,0.474585 -0.0202371 -0.26484,
1632339867079985861,-0.140811 0.275894 -0.25737,-0.140735 0.29039 -0.873686,0.475743 0.287146 -0.873686,0.475666 0.27265 -0.25737,-0.142357 -0.0178909 -0.26428,-0.14228 -0.0033948 -0.880596,0.474197 -0.00663853 -0.880596,0.474121 -0.0211346 -0.26428,
1632339867146951861,-0.142339 0.275658 -0.254913,-0.142282 0.289935 -0.873412,0.476377 0.287476 -0.873412,0.47632 0.273199 -0.254913,-0.143506 -0.0182042 -0.261696,-0.14345 -0.0039271 -0.880195,0.475209 -0.00638556 -0.880195,0.475153 -0.0206626 -0.261696,
1632339867213991861,-0.143721 0.274838 -0.253135,-0.143697 0.289215 -0.872252,0.475585 0.288212 -0.872252,0.475562 0.273836 -0.253135,-0.144196 -0.019049 -0.25996,-0.144173 -0.00467265 -0.879076,0.47511 -0.00567469 -0.879076,0.475086 -0.0200511 -0.25996,
1632339867280690861,-0.14577 0.275698 -0.251094,-0.14573 0.289092 -0.871323,0.474641 0.28723 -0.871323,0.474601 0.273836 -0.251094,-0.146652 -0.0181946 -0.257441,-0.146612 -0.00480054 -0.87767,0.473759 -0.00666235 -0.87767,0.473719 -0.0200564 -0.257441,
1632339867347709861,-0.147353 0.276356 -0.249531,-0.14728 0.289725 -0.869255,0.472579 0.286339 -0.869255,0.472506 0.27297 -0.249531,-0.148958 -0.017453 -0.25587,-0.148885 -0.00408392 -0.875594,0.470974 -0.00746983 -0.875594,0.470901 -0.0208389 -0.25587,
1632339867414517861,-0.148242 0.275961 -0.248326,-0.148153 0.290234 -0.866382,0.470056 0.286347 -0.866382,0.469966 0.272074 -0.248326,-0.150089 -0.0176992 -0.255108,-0.149999 -0.00342628 -0.873164,0.46821 -0.0073135 -0.873164,0.46812 -0.0215864 -0.255108,
1632339867481418861,-0.145563 0.274999 -0.251377,-0.145513 0.289011 -0.861451,0.464718 0.286825 -0.861451,0.464668 0.272814 -0.251377,-0.146614 -0.0184681 -0.258117,-0.146564 -0.00445639 -0.868192,0.463668 -0.00664167 -0.868192,0.463617 -0.0206534 -0.258117,
1632339867548473861,-0.146084 0.274426 -0.251457,-0.14606 0.288193 -0.861458,0.464095 0.287111 -0.861458,0.464071 0.273344 -0.251457,-0.146604 -0.018901 -0.258077,-0.14658 -0.00513379 -0.868078,0.463575 -0.00621556 -0.868078,0.463551 -0.0199828 -0.258077,
1632339867615341861,-0.146461 0.274719 -0.251602,-0.146408 0.288851 -0.861599,0.463749 0.286568 -0.861599,0.463696 0.272435 -0.251602,-0.147558 -0.0184805 -0.258395,-0.147506 -0.00434788 -0.868392,0.462651 -0.00663146 -0.868392,0.462599 -0.0207641 -0.258395,
1632339867682151861,-0.146788 0.274807 -0.253182,-0.146752 0.287896 -0.861157,0.461361 0.286246 -0.861157,0.461326 0.273157 -0.253182,-0.147583 -0.0182559 -0.259491,-0.147547 -0.00516738 -0.867466,0.460566 -0.00681713 -0.867466,0.46053 -0.0199057 -0.259491,
1632339867749031861,-0.147235 0.274311 -0.253714,-0.147205 0.287892 -0.861166,0.460398 0.286562 -0.861166,0.460368 0.272982 -0.253714,-0.147876 -0.0186115 -0.260263,-0.147846 -0.00503111 -0.867715,0.459757 -0.00636059 -0.867715,0.459727 -0.019941 -0.260263,
1632339867815896861,-0.159005 0.274042 -0.240817,-0.158949 0.28793 -0.844543,0.444931 0.285512 -0.844543,0.444875 0.271624 -0.240817,-0.160176 -0.0185297 -0.247548,-0.160121 -0.00464183 -0.851273,0.443759 -0.00705992 -0.851273,0.443704 -0.0209478 -0.247548,
1632339867882842861,-0.177176 0.273145 -0.224849,-0.177112 0.286334 -0.817494,0.415673 0.283446 -0.817494,0.415609 0.270257 -0.224849,-0.178596 -0.0183999 -0.231337,-0.178532 -0.00521137 -0.823982,0.414252 -0.00809944 -0.823982,0.414188 -0.0212879 -0.231337,
1632339867949868861,-0.179986 0.271348 -0.224915,-0.179949 0.284574 -0.809058,0.404342 0.282964 -0.809058,0.404306 0.269739 -0.224915,-0.180786 -0.0190635 -0.23149,-0.180749 -0.00583813 -0.815634,0.403542 -0.00744794 -0.815634,0.403505 -0.0206733 -0.23149,
1632339868016495861,-0.179682 0.269735 -0.228183,-0.179651 0.283432 -0.803895,0.396223 0.282152 -0.803895,0.396192 0.268456 -0.228183,-0.180324 -0.0193477 -0.23506,-0.180294 -0.00565137 -0.810773,0.39558 -0.00693108 -0.810773,0.39555 -0.0206274 -0.23506,
1632339868083607861,-0.168976 0.269823 -0.241557,-0.168939 0.282764 -0.815752,0.405399 0.281118 -0.815752,0.405362 0.268176 -0.241557,-0.169802 -0.0183928 -0.248053,-0.169765 -0.0054511 -0.822248,0.404573 -0.00709789 -0.822248,0.404536 -0.0200396 -0.248053,
1632339868150496861,-0.183539 0.268893 -0.228728,-0.183482 0.281919 -0.799819,0.387752 0.279417 -0.799819,0.387695 0.266391 -0.228728,-0.184797 -0.018268 -0.235278,-0.18474 -0.00524178 -0.806369,0.386495 -0.00774387 -0.806369,0.386438 -0.0207701 -0.235278,
1632339868217518861,-0.170604 0.2684 -0.241192,-0.170553 0.281317 -0.81254,0.400936 0.279081 -0.81254,0.400886 0.266164 -0.241192,-0.171724 -0.017948 -0.247666,-0.171674 -0.00503096 -0.819014,0.399816 -0.00726667 -0.819014,0.399765 -0.0201837 -0.247666,
1632339868284157861,-0.17248 0.267585 -0.240178,-0.172437 0.280412 -0.812816,0.40034 0.27849 -0.812816,0.400297 0.265662 -0.240178,-0.173439 -0.0179848 -0.246575,-0.173396 -0.00515716 -0.819213,0.399382 -0.00707969 -0.819213,0.399339 -0.0199074 -0.246575,
1632339868350951861,-0.174769 0.266966 -0.239088,-0.17472 0.280013 -0.814634,0.40097 0.277847 -0.814634,0.400921 0.2648 -0.239088,-0.175841 -0.0178742 -0.245545,-0.175792 -0.00482725 -0.821092,0.399898 -0.00699367 -0.821092,0.399849 -0.0200406 -0.245545,
1632339868417933861,-0.165491 0.267067 -0.248792,-0.165435 0.280372 -0.831681,0.4176 0.277927 -0.831681,0.417545 0.264622 -0.248792,-0.166685 -0.0175341 -0.255288,-0.166629 -0.00422871 -0.838177,0.416407 -0.00667401 -0.838177,0.416351 -0.0199794 -0.255288,
1632339868485029861,-0.156351 0.266973 -0.255233,-0.156308 0.28052 -0.845923,0.434534 0.278673 -0.845923,0.434491 0.265126 -0.255233,-0.157241 -0.0177195 -0.261763,-0.157198 -0.00417225 -0.852452,0.433644 -0.0060194 -0.852452,0.433601 -0.0195667 -0.261763,
1632339868551942861,-0.164849 0.266652 -0.243131,-0.164816 0.280209 -0.840703,0.432908 0.278769 -0.840703,0.432876 0.265212 -0.243131,-0.165535 -0.0181395 -0.249591,-0.165502 -0.0045827 -0.847164,0.432222 -0.00602278 -0.847164,0.432189 -0.0195795 -0.249591,
1632339868618923861,-0.153354 0.267256 -0.251156,-0.153308 0.280675 -0.849298,0.444981 0.278665 -0.849298,0.444935 0.265247 -0.251156,-0.15431 -0.0176212 -0.257547,-0.154265 -0.00420296 -0.855689,0.444024 -0.00621222 -0.855689,0.443979 -0.0196304 -0.257547,
1632340679663660930,-0.320153 0.256805 -0.212372,-0.320139 0.269768 -0.782137,0.249773 0.269129 -0.782137,0.249759 0.256166 -0.212372,-0.320469 -0.0247572 -0.218778,-0.320454 -0.0117936 -0.788543,0.249457 -0.0124327 -0.788543,0.249443 -0.0253963 -0.218778,
1632340679730444930,-0.320784 0.256865 -0.212976,-0.320737 0.269666 -0.77824,0.244668 0.267584 -0.77824,0.244621 0.254783 -0.212976,-0.321818 -0.0238683 -0.219334,-0.321771 -0.0110674 -0.784597,0.243634 -0.01315 -0.784597,0.243587 -0.0259509 -0.219334,
1632340679797467930,-0.312593 0.255722 -0.218679,-0.312535 0.268129 -0.772937,0.241855 0.265561 -0.772937,0.241798 0.253154 -0.218679,-0.313888 -0.0240064 -0.224941,-0.313831 -0.0116003 -0.779198,0.240559 -0.0141683 -0.779198,0.240502 -0.0265745 -0.224941,
1632340679864186930,-0.311036 0.254532 -0.221886,-0.310984 0.266813 -0.770984,0.238246 0.26449 -0.770984,0.238194 0.252208 -0.221886,-0.312216 -0.0242788 -0.228122,-0.312164 -0.0119969 -0.77722,0.237066 -0.0143207 -0.77722,0.237014 -0.0266025 -0.228122,
1632340679931076930,-0.298834 0.253966 -0.228155,-0.298793 0.265952 -0.766489,0.239672 0.264113 -0.766489,0.239631 0.252127 -0.228155,-0.299783 -0.0240359 -0.234344,-0.299742 -0.01205 -0.772679,0.238722 -0.0138893 -0.772679,0.238681 -0.0258751 -0.234344,
1632340679998071930,-0.287298 0.252642 -0.232579,-0.287257 0.26514 -0.76043,0.240739 0.26342 -0.76043,0.240699 0.250923 -0.232579,-0.288201 -0.0245521 -0.239142,-0.28816 -0.0120544 -0.766993,0.239837 -0.0137741 -0.766993,0.239796 -0.0262718 -0.239142,
1632340680065062930,-0.298119 0.252752 -0.225465,-0.298069 0.264707 -0.764911,0.241506 0.262424 -0.764911,0.241455 0.250469 -0.225465,-0.299289 -0.0238305 -0.231594,-0.299239 -0.0118757 -0.771041,0.240335 -0.0141588 -0.771041,0.240285 -0.0261135 -0.231594,
1632340680131807930,-0.305317 0.252782 -0.2289,-0.305256 0.265113 -0.77712,0.243095 0.262393 -0.77712,0.243034 0.250062 -0.2289,-0.306686 -0.0231927 -0.235108,-0.306625 -0.0108622 -0.783327,0.241726 -0.0135824 -0.783327,0.241665 -0.0259129 -0.235108,
1632340680198544930,-0.301971 0.251994 -0.212706,-0.301918 0.264948 -0.766981,0.252504 0.26266 -0.766981,0.252451 0.249705 -0.212706,-0.303107 -0.0231979 -0.219138,-0.303054 -0.0102434 -0.773413,0.251368 -0.0125317 -0.773413,0.251315 -0.0254862 -0.219138,
1632340680265552930,-0.301053 0.252315 -0.206663,-0.30101 0.264901 -0.765438,0.257903 0.263018 -0.765438,0.25786 0.250432 -0.206663,-0.301977 -0.0219748 -0.212841,-0.301935 -0.00938901 -0.771616,0.256979 -0.0112722 -0.771616,0.256936 -0.0238581 -0.212841,
1632340680332496930,-0.277696 0.252775 -0.223231,-0.277654 0.26476 -0.760804,0.26005 0.26285 -0.760804,0.260007 0.250864 -0.223231,-0.278668 -0.0207182 -0.229328,-0.278625 -0.0087329 -0.766902,0.259078 -0.0106431 -0.766902,0.259036 -0.0226284 -0.229328,
1632340680399349930,-0.267097 0.252446 -0.228337,-0.267047 0.265299 -0.752312,0.257082 0.263284 -0.752312,0.257032 0.250431 -0.228337,-0.268145 -0.0202075 -0.235025,-0.268096 -0.00735447 -0.759001,0.256033 -0.00936948 -0.759001,0.255984 -0.0222225 -0.235025,
1632340680466376930,-0.256695 0.25288 -0.233843,-0.256652 0.264511 -0.749155,0.258788 0.262609 -0.749155,0.258745 0.250978 -0.233843,-0.257698 -0.0190225 -0.23998,-0.257655 -0.0073911 -0.755292,0.257784 -0.00929319 -0.755292,0.257741 -0.0209246 -0.23998,
1632340680533059930,-0.24823 0.253034 -0.237264,-0.248181 0.264272 -0.747021,0.261695 0.262014 -0.747021,0.261646 0.250776 -0.237264,-0.249431 -0.0181679 -0.243243,-0.249381 -0.00692964 -0.753001,0.260495 -0.00918715 -0.753001,0.260445 -0.0204254 -0.243243,
1632340680600209930,-0.24169 0.252511 -0.240119,-0.241634 0.264453 -0.746297,0.264679 0.262088 -0.746297,0.264623 0.250146 -0.240119,-0.242954 -0.0180686 -0.246502,-0.242898 -0.0061264 -0.75268,0.263415 -0.00849135 -0.75268,0.26336 -0.0204335 -0.246502,
1632340680667008930,-0.240638 0.252385 -0.242564,-0.240593 0.263844 -0.746467,0.263436 0.261881 -0.746467,0.263392 0.250422 -0.242564,-0.24169 -0.0176598 -0.248705,-0.241645 -0.00620041 -0.752608,0.262384 -0.00816376 -0.752608,0.26234 -0.0196231 -0.248705,
1632340680733940930,-0.238512 0.252123 -0.244642,-0.238483 0.262837 -0.747098,0.264085 0.261516 -0.747098,0.264057 0.250802 -0.244642,-0.23922 -0.0174619 -0.250391,-0.239192 -0.00674728 -0.752847,0.263376 -0.00806826 -0.752847,0.263348 -0.0187829 -0.250391,
1632340680800748930,-0.237095 0.251691 -0.245878,-0.237048 0.263405 -0.747385,0.264592 0.261369 -0.747385,0.264545 0.249655 -0.245878,-0.238188 -0.0174964 -0.252165,-0.23814 -0.00578276 -0.753672,0.2635 -0.00781871 -0.753672,0.263452 -0.0195324 -0.252165,
1632340680867618930,-0.236893 0.251705 -0.247176,-0.236837 0.263363 -0.748094,0.26421 0.260977 -0.748094,0.264155 0.249319 -0.247176,-0.238173 -0.0171417 -0.253433,-0.238118 -0.00548393 -0.754351,0.26293 -0.00786977 -0.754351,0.262874 -0.0195275 -0.253433,
1632340680934645930,-0.237667 0.251342 -0.248216,-0.237633 0.262236 -0.748762,0.263028 0.260701 -0.748762,0.262995 0.249807 -0.248216,-0.23849 -0.0172217 -0.254061,-0.238457 -0.00632766 -0.754607,0.262204 -0.00786306 -0.754607,0.262171 -0.0187571 -0.254061,
1632340681001611930,-0.23777 0.250313 -0.248791,-0.237759 0.261606 -0.749072,0.262649 0.261125 -0.749072,0.262638 0.249832 -0.248791,-0.238027 -0.0179782 -0.254848,-0.238017 -0.00668515 -0.755128,0.262391 -0.00716613 -0.755128,0.262381 -0.0184592 -0.254848,
1632340681068606930,-0.238341 0.249967 -0.249009,-0.238313 0.262068 -0.749125,0.261948 0.260901 -0.749125,0.261919 0.248801 -0.249009,-0.238967 -0.0181059 -0.255495,-0.238938 -0.00600557 -0.755611,0.261322 -0.0071723 -0.755611,0.261294 -0.0192727 -0.255495,
1632340681135475930,-0.238795 0.250533 -0.249937,-0.238742 0.262111 -0.749983,0.261433 0.259815 -0.749983,0.26138 0.248237 -0.249937,-0.240025 -0.0173459 -0.256139,-0.239972 -0.00576836 -0.756185,0.260203 -0.00806479 -0.756185,0.26015 -0.0196424 -0.256139,
1632340681202110930,-0.238683 0.250284 -0.249842,-0.238632 0.261492 -0.749836,0.261483 0.259215 -0.749836,0.261432 0.248007 -0.249842,-0.239901 -0.0173629 -0.255842,-0.23985 -0.00615513 -0.755836,0.260264 -0.00843263 -0.755836,0.260213 -0.0196405 -0.255842,
1632340681269074930,-0.238751 0.249198 -0.249545,-0.238723 0.260995 -0.749474,0.261344 0.259811 -0.749474,0.261316 0.248014 -0.249545,-0.239385 -0.0182361 -0.255856,-0.239357 -0.0064391 -0.755785,0.26071 -0.00762384 -0.755785,0.260683 -0.0194208 -0.255856,
1632340681336176930,-0.238618 0.249193 -0.250025,-0.238593 0.260443 -0.749944,0.261451 0.259312 -0.749944,0.261425 0.248062 -0.250025,-0.239223 -0.0180542 -0.256039,-0.239197 -0.00680476 -0.755957,0.260846 -0.00793561 -0.755957,0.260821 -0.0191851 -0.256039,
1632340681402927930,-0.23936 0.249665 -0.250258,-0.239308 0.26076 -0.750178,0.26073 0.258427 -0.750178,0.260678 0.247332 -0.250258,-0.240606 -0.0174147 -0.256185,-0.240554 -0.00631993 -0.756106,0.259484 -0.00865267 -0.756106,0.259432 -0.0197475 -0.256185,
1632340681469742930,-0.241943 0.249209 -0.250174,-0.241885 0.260999 -0.750072,0.258146 0.258509 -0.750072,0.258087 0.24672 -0.250174,-0.243272 -0.0176872 -0.256468,-0.243213 -0.00589805 -0.756366,0.256818 -0.00838722 -0.756366,0.256759 -0.0201764 -0.256468,
1632340681536684930,-0.24245 0.248868 -0.250695,-0.242411 0.260148 -0.750593,0.257611 0.258412 -0.750593,0.257572 0.247132 -0.250695,-0.243376 -0.0178681 -0.256714,-0.243337 -0.00658792 -0.756612,0.256685 -0.00832448 -0.756612,0.256646 -0.0196047 -0.256714,
1632340681603704930,-0.242891 0.24841 -0.251083,-0.242862 0.259738 -0.750974,0.257155 0.258455 -0.750974,0.257126 0.247127 -0.251083,-0.243576 -0.0181735 -0.257124,-0.243546 -0.00684547 -0.757015,0.256471 -0.00812879 -0.757015,0.256442 -0.0194568 -0.257124,
1632340681670697930,-0.242972 0.248597 -0.251424,-0.242919 0.260154 -0.751322,0.257107 0.25787 -0.751322,0.257055 0.246314 -0.251424,-0.244189 -0.0178403 -0.257584,-0.244136 -0.00628404 -0.757482,0.255891 -0.00856737 -0.757482,0.255838 -0.0201236 -0.257584,
1632340681737555930,-0.243205 0.248912 -0.251984,-0.243146 0.259881 -0.7519,0.256882 0.257189 -0.7519,0.256823 0.24622 -0.251984,-0.24464 -0.0173949 -0.257828,-0.24458 -0.0064258 -0.757743,0.255448 -0.00911844 -0.757743,0.255389 -0.0200875 -0.257828,
1632340681804326930,-0.243782 0.248298 -0.252413,-0.243743 0.259238 -0.752322,0.256282 0.257445 -0.752322,0.256242 0.246505 -0.252413,-0.244737 -0.0178792 -0.258238,-0.244698 -0.00693974 -0.758147,0.255327 -0.008733 -0.758147,0.255288 -0.0196725 -0.258238,
1632340681871165930,-0.244329 0.247453 -0.252667,-0.244305 0.259066 -0.752555,0.255716 0.258038 -0.752555,0.255692 0.246425 -0.252667,-0.244876 -0.0185945 -0.258848,-0.244852 -0.0069814 -0.758735,0.255169 -0.00800947 -0.758735,0.255145 -0.0196225 -0.258848,
1632340681938150930,-0.300883 0.247342 -0.235912,-0.300848 0.259324 -0.760105,0.22348 0.257775 -0.760105,0.223445 0.245793 -0.235912,-0.30167 -0.0188508 -0.241996,-0.301634 -0.00686923 -0.76619,0.222694 -0.00841825 -0.76619,0.222659 -0.0203998 -0.241996,
1632340682005220930,-0.317537 0.247891 -0.228548,-0.317481 0.259296 -0.767017,0.221102 0.256683 -0.767017,0.221047 0.245278 -0.228548,-0.318829 -0.0184998 -0.23419,-0.318774 -0.00709479 -0.772659,0.219809 -0.00970776 -0.772659,0.219754 -0.0211127 -0.23419,
1632340682072027930,-0.333501 0.247209 -0.220795,-0.333444 0.259574 -0.774032,0.219925 0.257027 -0.774032,0.219868 0.244661 -0.220795,-0.334728 -0.019272 -0.226752,-0.334671 -0.0069064 -0.779988,0.218698 -0.00945389 -0.779988,0.218641 -0.0218195 -0.226752,
1632340931815013914,-0.254356 0.252372 -0.264337,-0.254291 0.263994 -0.782162,0.263657 0.261085 -0.782162,0.263591 0.249463 -0.264337,-0.255801 -0.00486694 -0.27011,-0.255736 0.00675459 -0.787936,0.262212 0.00384541 -0.787936,0.262147 -0.00777613 -0.27011,
1632340931881810914,-0.243827 0.252107 -0.243582,-0.243779 0.262761 -0.759642,0.272386 0.260451 -0.759642,0.272338 0.249797 -0.243582,-0.244978 -0.00503954 -0.248892,-0.24493 0.00561485 -0.764951,0.271235 0.00330435 -0.764951,0.271187 -0.00735004 -0.248892,
1632340931948612914,-0.232121 0.250801 -0.242191,-0.232096 0.261956 -0.752315,0.278148 0.260788 -0.752315,0.278123 0.249633 -0.242191,-0.232709 -0.00598958 -0.247807,-0.232684 0.00516543 -0.75793,0.27756 0.00399724 -0.75793,0.277535 -0.00715777 -0.247807,
1632340932015461914,-0.215224 0.250324 -0.242593,-0.215193 0.261527 -0.748947,0.291282 0.260159 -0.748947,0.291252 0.248956 -0.242593,-0.215916 -0.00609106 -0.248266,-0.215886 0.00511216 -0.75462,0.290589 0.00374382 -0.75462,0.290559 -0.0074594 -0.248266,
1632340932082603914,-0.199935 0.250817 -0.250746,-0.199885 0.261283 -0.754663,0.304136 0.258878 -0.754663,0.304086 0.248412 -0.250746,-0.201157 -0.00533287 -0.256066,-0.201107 0.00513314 -0.759984,0.302913 0.00272802 -0.759984,0.302864 -0.00773799 -0.256066,
1632340932149436914,-0.180271 0.250495 -0.248646,-0.180213 0.261767 -0.750988,0.322249 0.259188 -0.750988,0.322191 0.247916 -0.248646,-0.181585 -0.00542626 -0.254388,-0.181527 0.00584543 -0.75673,0.320935 0.00326615 -0.75673,0.320877 -0.00800554 -0.254388,
1632340932216428914,-0.201611 0.249679 -0.240941,-0.201577 0.261703 -0.755533,0.313153 0.260251 -0.755533,0.313119 0.248227 -0.240941,-0.202332 -0.00600228 -0.246915,-0.202299 0.00602191 -0.761507,0.312432 0.0045699 -0.761507,0.312398 -0.00745429 -0.246915,
1632340932283260914,-0.199616 0.249493 -0.245389,-0.199591 0.260475 -0.757578,0.312714 0.259336 -0.757578,0.312689 0.248354 -0.245389,-0.200184 -0.00601862 -0.250867,-0.200159 0.00496332 -0.763056,0.312146 0.00382434 -0.763056,0.312121 -0.00715761 -0.250867,
1632340932349848914,-0.195427 0.249909 -0.254351,-0.195376 0.261149 -0.761963,0.312356 0.258842 -0.761963,0.312305 0.247602 -0.254351,-0.196588 -0.00565122 -0.260009,-0.196537 0.00558864 -0.767622,0.311195 0.00328176 -0.767622,0.311144 -0.0079581 -0.260009,
