"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"1632276025564555600","30.03","16","Person","OK","IDLE","-0.306876 -0.0462174 -0.545544","-0.317526 -0.298899 0.0627091","0.500705 0.548417 0.500705","73.6624","0 0 0","0 0 0 1"
"1632276025564555600","30.03","3","Person","OK","MOVING","-0.120089 -0.197051 -1.26074","-0.198687 -0.260386 0.332809","0.50658 0.886107 0.50658","90.3276","0 0 0","0 0 0 1"
"1632276025631544600","30.2115","16","Person","OK","IDLE","-0.325971 -0.0548753 -0.545281","-0.268979 -0.229343 0.0681894","0.500103 0.548291 0.500103","60.0395","0 0 0","0 0 0 1"
"1632276025631544600","30.2115","3","Person","OK","MOVING","-0.127836 -0.20027 -1.2445","-0.151852 -0.214521 0.325539","0.506415 0.87903 0.506415","88.3778","0 0 0","0 0 0 1"
"1632276025698406600","30.581","16","Person","OK","IDLE","-0.339906 -0.063378 -0.546308","-0.191195 -0.188445 0.0700709","0.499957 0.54901 0.499957","75.5561","0 0 0","0 0 0 1"
"1632276025698406600","30.581","3","Person","OK","MOVING","-0.137123 -0.201827 -1.23033","-0.092275 0.0584854 0.292229","0.510548 0.871574 0.510548","77.8498","0 0 0","0 0 0 1"
"1632276025765237600","30.303","16","Person","OK","IDLE","-0.353849 -0.0685956 -0.548155","-0.212307 -0.0107892 0.0165928","0.500124 0.550125 0.500124","74.1752","0 0 0","0 0 0 1"
"1632276025765237600","30.303","3","Person","OK","MOVING","-0.153421 -0.198864 -1.21434","-0.166169 0.302094 0.227105","0.515861 0.863777 0.515861","86.7564","0 0 0","0 0 0 1"
"1632276025832158600","29.7619","16","Person","OK","IDLE","-0.366881 -0.0668235 -0.545441","0.0852611 0.269176 0.203588","0.50016 0.548541 0.50016","52.5426","0 0 0","0 0 0 1"
"1632276025832158600","29.7619","3","Person","OK","MOVING","-0.164735 -0.176944 -1.19305","0.258668 0.193013 0.48312","0.517658 0.855814 0.517658","90.0487","0 0 0","0 0 0 1"
"1632276025899217600","29.5858","16","Person","OK","IDLE","-0.363455 -0.0592955 -0.536485","0.207826 0.243845 0.0987359","0.517074 0.548164 0.517074","69.9137","0 0 0","0 0 0 1"
"1632276025899217600","29.5858","3","Person","OK","MOVING","-0.165115 -0.152584 -1.16938","0.484818 0.193106 0.401853","0.519287 0.852945 0.519287","91.8549","0 0 0","0 0 0 1"
"1632276025965945600","29.9401","16","Person","OK","IDLE","-0.360027 -0.0544906 -0.532207","0.252342 -0.128183 -0.0852287","0.511138 0.547719 0.511138","84.0772","0 0 0","0 0 0 1"
"1632276025965945600","29.9401","3","Person","OK","MOVING","-0.149718 -0.138368 -1.14412","0.657249 0.0810035 0.267795","0.519342 0.848838 0.519342","92.4545","0 0 0","0 0 0 1"
"1632276026032925600","29.9401","16","Person","OK","IDLE","-0.357312 -0.0520858 -0.534243","-0.0543472 -0.0575842 -0.0589665","0.507367 0.547707 0.507367","76.5908","0 0 0","0 0 0 1"
"1632276026032925600","29.9401","3","Person","OK","MOVING","-0.14173 -0.120135 -1.12215","-0.0597978 0.422083 0.19192","0.519146 0.842686 0.519146","88.3639","0 0 0","0 0 0 1"
"1632276026099653600","29.2398","16","Person","OK","IDLE","-0.363657 -0.0459084 -0.534533","-0.174585 0.160511 0.281906","0.504964 0.548825 0.504964","62.6223","0 0 0","0 0 0 1"
"1632276026099653600","29.2398","3","Person","OK","MOVING","-0.153359 -0.0826072 -1.09248","-0.432818 0.467613 0.504702","0.522942 0.835732 0.522942","81.398","0 0 0","0 0 0 1"
"1632276026166573600","30.03","16","Person","OK","IDLE","-0.382112 -0.0344475 -0.533318","-0.101921 0.211343 0.410096","0.503848 0.550626 0.503848","75.9185","0 0 0","0 0 0 1"
"1632276026166573600","30.03","3","Person","OK","MOVING","-0.190286 -0.045535 -1.0498","-0.398737 0.400285 0.701024","0.528315 0.834643 0.528315","91.3653","0 0 0","0 0 0 1"
"1632276026233694600","30.03","16","Person","OK","IDLE","-0.400404 -0.0241822 -0.530147","0.00756513 0.126226 0.133849","0.503507 0.55214 0.503507","78.5478","0 0 0","0 0 0 1"
"1632276026233694600","30.03","3","Person","OK","MOVING","-0.230838 -0.0208984 -0.999536","-0.227877 0.208252 0.519372","0.529381 0.836265 0.529381","91.5911","0 0 0","0 0 0 1"
"1632276026300522600","30.1205","16","Person","OK","IDLE","-0.415437 -0.0161259 -0.531547","0.0562071 0.0693829 -0.0442176","0.503586 0.555662 0.503586","83.5254","0 0 0","0 0 0 1"
"1632276026300522600","30.1205","3","Person","OK","MOVING","-0.259449 -0.00263603 -0.969376","-0.12352 0.261265 0.399143","0.531668 0.839366 0.531668","92.0211","0 0 0","0 0 0 1"
"1632276026367415600","29.6736","16","Person","OK","MOVING","-0.419165 -0.00951327 -0.545053","0.289252 -0.00433797 0.0443371","0.502481 0.558819 0.502481","84.8634","0 0 0","0 0 0 1"
"1632276026367415600","29.6736","3","Person","OK","MOVING","-0.275891 0.0060054 -0.930234","0.0313765 0.0398325 0.605491","0.531356 0.839118 0.531356","90.996","0 0 0","0 0 0 1"
"1632276026434263600","30.303","16","Person","OK","MOVING","-0.419372 0.00110331 -0.604962","0.0662806 -0.0409538 -0.206659","0.501133 0.565911 0.501133","78.9753","0 0 0","0 0 0 1"
"1632276026434263600","30.303","3","Person","OK","MOVING","-0.283008 0.00718453 -0.895091","0.100938 -0.179561 0.605597","0.530129 0.836691 0.530129","90.0817","0 0 0","0 0 0 1"
"1632276026501275600","27.933","16","Person","OK","MOVING","-0.421294 0.00880865 -0.664066","-0.215897 -0.0371986 -0.267776","0.500024 0.573095 0.500024","78.4058","0 0 0","0 0 0 1"
"1632276026501275600","27.933","3","Person","OK","MOVING","-0.288977 0.00477351 -0.870087","-0.187951 -0.243205 0.559333","0.531044 0.834427 0.531044","89.4249","0 0 0","0 0 0 1"
"1632276026568203600","28.9855","16","Person","OK","MOVING","-0.434432 0.0105258 -0.684036","-0.161091 -0.0230387 -0.302738","0.499998 0.579277 0.499998","76.8138","0 0 0","0 0 0 1"
"1632276026568203600","28.9855","3","Person","OK","MOVING","-0.298481 0.00214295 -0.851335","-0.0379861 -0.178036 0.446695","0.533939 0.832658 0.533939","88.7764","0 0 0","0 0 0 1"
"1632276026634907600","29.8507","16","Person","OK","MOVING","-0.44076 0.00929154 -0.705827","0.11664 -0.171374 -0.378998","0.500402 0.583375 0.500402","87.8977","0 0 0","0 0 0 1"
"1632276026634907600","29.8507","3","Person","OK","MOVING","-0.292392 -0.0050034 -0.935426","0.319404 -0.369728 -0.188482","0.623099 0.815099 0.623099","58.6661","0 0 0","0 0 0 1"
"1632276026634907600","29.8507","19","Person","OFF","IDLE","nan nan nan","nan nan nan","0 0 0","83.5948","0 0 0","0 0 0 1"
"1632276026702002600","29.2398","19","Person","OFF","MOVING","-0.444833 -0.0284823 -0.598132","4.78115 -0.199502 0.0234227","0.487171 0.7049 0.487171","75.6038","0 0 0","0 0 0 1"
"1632276026702002600","29.2398","16","Person","OK","MOVING","-0.421237 0.00819094 -0.774098","0.327147 0.0362975 -0.7169","0.502353 0.592602 0.502353","89.4341","0 0 0","0 0 0 1"
"1632276026702002600","29.2398","3","Person","OK","MOVING","-0.232515 -0.0146485 -1.17255","0.602681 -0.061611 -0.866422","0.8012 0.800724 0.8012","56.241","0 0 0","0 0 0 1"
"1632276026768876600","29.9401","19","Person","OK","MOVING","-0.444733 -0.0284631 -0.617968","0.214197 -0.110349 0.0173349","0.49019 0.708811 0.49019","74.931","0 0 0","0 0 0 1"
"1632276026768876600","29.9401","16","Person","OK","MOVING","-0.369169 0.00761999 -0.82664","0.476149 -0.0895607 -0.629116","0.515788 0.604094 0.515788","89.9872","0 0 0","0 0 0 1"
"1632276026768876600","29.9401","3","Person","SEARCHING","MOVING","-0.179092 -0.0714051 -1.22568","0.715603 -0.178983 -0.747527","0.926781 0.78245 0.926781","56.241","0 0 0","0 0 0 1"
"1632276026835574600","31.6456","19","Person","OK","MOVING","-0.434069 -0.03255 -0.599432","0.33014 -0.00111561 0.549952","0.493088 0.705117 0.493088","72.9633","0 0 0","0 0 0 1"
"1632276026835574600","31.6456","16","Person","OK","MOVING","-0.304318 0.00651721 -0.860801","0.741524 0.0984609 -0.701869","0.538649 0.616726 0.538649","84.4333","0 0 0","0 0 0 1"
"1632276026835574600","31.6456","3","Person","OK","MOVING","-0.0648277 -0.0477798 -1.4924","1.33481 0.119411 -1.38555","1.06164 0.769165 1.06164","59.9174","0 0 0","0 0 0 1"
"1632276026902620600","30.03","19","Person","OK","MOVING","-0.385278 -0.0359663 -0.542506","0.68194 0.0470989 0.381255","0.493118 0.694572 0.493118","72.3849","0 0 0","0 0 0 1"
"1632276026902620600","30.03","16","Person","OK","MOVING","-0.214613 0.00712339 -0.883359","1.3457 0.246427 -0.714328","0.561312 0.629897 0.561311","81.0653","0 0 0","0 0 0 1"
"1632276026902620600","30.03","3","Person","OK","MOVING","0.0676532 -0.0642201 -1.59393","2.44281 0.452972 -1.2945","1.20722 0.760987 1.20722","59.9174","0 0 0","0 0 0 1"
"1632276026969573600","29.7619","19","Person","OK","MOVING","-0.335086 -0.0338386 -0.519927","0.767511 0.119155 0.596216","0.492033 0.683438 0.492033","66.9103","0 0 0","0 0 0 1"
"1632276026969573600","29.7619","16","Person","OK","MOVING","-0.083116 0.0182519 -0.882625","1.74208 0.409046 -0.0333152","0.572761 0.642367 0.572761","66.0542","0 0 0","0 0 0 1"
"1632276026969573600","29.7619","3","Person","OK","MOVING","0.344278 -0.0606601 -1.75883","3.5344 0.918994 -0.666512","1.31755 0.765982 1.31755","70.3939","0 0 0","0 0 0 1"
"1632276027036401600","30.6748","19","Person","OK","MOVING","-0.303491 -0.0239336 -0.528185","0.154039 0.107156 0.34057","0.492005 0.676701 0.492005","79.9231","0 0 0","0 0 0 1"
"1632276027036401600","30.6748","16","Person","OK","MOVING","0.0179479 0.0354019 -0.873555","0.932333 0.290855 -0.0540158","0.576992 0.65148 0.576992","86.4901","0 0 0","0 0 0 1"
"1632276027036401600","30.6748","3","Person","OK","MOVING","0.445683 -0.0586074 -1.76401","1.70516 0.557208 -0.296646","1.33079 0.761396 1.33079","65.3694","0 0 0","0 0 0 1"
"1632276027103172600","29.7619","19","Person","OK","MOVING","-0.299666 -0.0116383 -0.530901","-0.252907 0.054763 0.704024","0.492246 0.669805 0.492246","88.4974","0 0 0","0 0 0 1"
"1632276027103172600","29.7619","16","Person","OK","MOVING","0.0614128 0.0492107 -0.854003","0.230161 0.162602 0.201201","0.577726 0.661292 0.577726","89.8909","0 0 0","0 0 0 1"
"1632276027103172600","29.7619","3","Person","OK","MOVING","0.470004 -0.0579543 -1.67568","0.27342 0.365272 -0.532868","1.31614 0.757447 1.31614","65.3694","0 0 0","0 0 0 1"
"1632276027170038600","29.6736","19","Person","OK","MOVING","-0.298166 -0.00216794 -0.530854","0.103845 0.0883432 0.390787","0.492554 0.662652 0.492554","88.7255","0 0 0","0 0 0 1"
"1632276027170038600","29.6736","16","Person","OK","MOVING","0.103061 0.0546384 -0.810244","0.762127 0.143005 0.347346","0.574209 0.669468 0.574209","90.1962","0 0 0","0 0 0 1"
"1632276027170038600","29.6736","3","Person","SEARCHING","MOVING","0.495192 -0.0657765 -1.58422","1.29568 0.326205 -0.204928","1.32342 0.75504 1.32342","65.3694","0 0 0","0 0 0 1"
"1632276027237152600","30.3951","19","Person","OK","MOVING","-0.291629 0.0102488 -0.53125","0.0438584 0.139657 0.31302","0.492419 0.656372 0.492419","94.3664","0 0 0","0 0 0 1"
"1632276027237152600","30.3951","16","Person","OK","MOVING","0.156999 0.0603399 -0.762513","0.686379 0.136864 0.410807","0.565067 0.675524 0.565068","88.3194","0 0 0","0 0 0 1"
"1632276027237152600","30.3951","3","Person","SEARCHING","MOVING","0.495171 -0.0584394 -1.58564","1.16611 0.376846 -0.240247","1.32703 0.752204 1.32703","65.3694","0 0 0","0 0 0 1"
"1632276027304217600","29.3255","19","Person","OK","MOVING","-0.284469 0.0203421 -0.532386","0.124316 0.10249 0.154411","0.492674 0.650419 0.492674","91.3172","0 0 0","0 0 0 1"
"1632276027304217600","29.3255","16","Person","OK","MOVING","0.202639 0.0628463 -0.721817","0.765522 0.0441695 0.472074","0.558368 0.677902 0.558368","89.5019","0 0 0","0 0 0 1"
"1632276027304217600","29.3255","3","Person","SEARCHING","MOVING","0.495196 -0.072351 -1.58802","1.44665 0.160082 -0.143491","1.33078 0.748969 1.33078","65.3694","0 0 0","0 0 0 1"
"1632276027370883600","29.6736","19","Person","OK","MOVING","-0.272792 0.0295629 -0.537124","0.131015 0.134491 0.0328374","0.493022 0.645508 0.493022","93.3866","0 0 0","0 0 0 1"
"1632276027370883600","29.6736","16","Person","OK","MOVING","0.247452 0.063206 -0.685877","0.719912 -0.0387521 0.477676","0.551544 0.677619 0.551544","87.1371","0 0 0","0 0 0 1"
"1632276027370883600","29.6736","3","Person","SEARCHING","MOVING","0.494834 -0.0869547 -1.58861","1.46876 0.00734484 -0.155926","1.33254 0.744885 1.33254","65.3694","0 0 0","0 0 0 1"
"1632276027437664600","29.9401","19","Person","OK","MOVING","-0.264847 0.0354904 -0.543295","-0.0766848 -0.0183063 0.00537837","0.493736 0.641069 0.493736","86.6847","0 0 0","0 0 0 1"
"1632276027437664600","29.9401","16","Person","OK","MOVING","0.274083 0.0623161 -0.660844","0.417514 -0.0721244 0.334137","0.549586 0.675785 0.549586","87.0554","0 0 0","0 0 0 1"
"1632276027437664600","29.9401","3","Person","SEARCHING","MOVING","0.494916 -0.112053 -1.58778","0.978551 -0.0984836 -0.344123","1.33303 0.74015 1.33303","65.3694","0 0 0","0 0 0 1"
"1632276027504670600","30.1205","19","Person","OK","MOVING","-0.258893 0.0374112 -0.551742","0.0610851 0.0177276 -0.124207","0.49453 0.63737 0.49453","76.3255","0 0 0","0 0 0 1"
"1632276027504670600","30.1205","16","Person","OK","MOVING","0.291507 0.0599633 -0.640598","0.502256 -0.0162938 0.39331","0.55209 0.673273 0.55209","90.1404","0 0 0","0 0 0 1"
"1632276027504670600","30.1205","3","Person","SEARCHING","MOVING","0.495659 -0.138287 -1.5898","1.40151 0.0248186 -0.237246","1.33526 0.736998 1.33526","65.3694","0 0 0","0 0 0 1"
"1632276027571716600","30.2115","19","Person","OK","MOVING","-0.244608 0.0374349 -0.552772","0.153176 0.046447 -0.117369","0.512268 0.633253 0.512268","74.5827","0 0 0","0 0 0 1"
"1632276027571716600","30.2115","16","Person","OK","MOVING","0.311655 0.0572383 -0.617494","0.519116 0.0351717 0.433998","0.553039 0.670056 0.553039","91.2778","0 0 0","0 0 0 1"
"1632276027571716600","30.2115","3","Person","SEARCHING","MOVING","0.49693 -0.156664 -1.59233","1.63464 0.165173 -0.195612","1.3375 0.734661 1.3375","65.3694","0 0 0","0 0 0 1"
"1632276027638627600","30.4878","19","Person","OK","MOVING","-0.231766 0.0375957 -0.557449","0.0506704 0.0315834 -0.138055","0.506665 0.630364 0.506665","81.2137","0 0 0","0 0 0 1"
"1632276027638627600","30.4878","16","Person","OK","IDLE","0.321514 0.0540996 -0.598545","0.323035 -0.0747901 0.325302","0.548448 0.665939 0.548448","84.5492","0 0 0","0 0 0 1"
"1632276027638627600","30.4878","3","Person","SEARCHING","MOVING","0.496255 -0.175855 -1.59484","1.28551 -0.045974 -0.331527","1.33963 0.732338 1.33963","65.3694","0 0 0","0 0 0 1"
"1632276027705325600","30.2115","16","Person","OK","IDLE","0.323795 0.0431598 -0.586851","0.226735 -0.329466 0.156786","0.538311 0.659671 0.538311","77.536","0 0 0","0 0 0 1"
"1632276027705325600","30.2115","19","Person","OK","IDLE","-0.220774 0.0365543 -0.5647","-0.0276344 -0.09093 -0.209669","0.503629 0.627233 0.503629","87.4065","0 0 0","0 0 0 1"
"1632276027705325600","30.2115","3","Person","SEARCHING","MOVING","0.492126 -0.221974 -1.59041","1.07637 -0.634193 -0.459302","1.33727 0.726528 1.33727","65.3694","0 0 0","0 0 0 1"
"1632276027772223600","30.303","19","Person","OK","IDLE","-0.214306 0.0351013 -0.56815","-0.1883 -0.0223652 -0.0905775","0.539516 0.624081 0.539516","81.7058","0 0 0","0 0 0 1"
"1632276027772223600","30.303","16","Person","OK","IDLE","0.319959 0.0300879 -0.577986","-0.0796267 -0.150495 -0.0368581","0.530117 0.654377 0.530117","85.8473","0 0 0","0 0 0 1"
"1632276027772223600","30.303","3","Person","SEARCHING","MOVING","0.488961 -0.243183 -1.58861","0.403632 -0.24263 -0.793471","1.33588 0.722927 1.33588","65.3694","0 0 0","0 0 0 1"
"1632276027839248600","29.3255","16","Person","OK","IDLE","0.30398 0.0127263 -0.556396","0.134461 -0.277144 -0.0448327","0.519696 0.647562 0.519696","83.7454","0 0 0","0 0 0 1"
"1632276027839248600","29.3255","19","Person","OK","IDLE","-0.213634 0.0297601 -0.563222","0.0229003 -0.149927 -0.15717","0.528495 0.620398 0.528495","79.6434","0 0 0","0 0 0 1"
"1632276027839248600","29.3255","3","Person","SEARCHING","MOVING","0.483612 -0.287153 -1.58353","0.754479 -0.648272 -0.692127","1.33275 0.71833 1.33275","65.3694","0 0 0","0 0 0 1"
"1632276027906238600","30.03","16","Person","OK","IDLE","0.282365 -0.00419904 -0.537034","0.192046 -0.12977 -0.155227","0.512662 0.640256 0.512663","84.0435","0 0 0","0 0 0 1"
"1632276027906238600","30.03","19","Person","OK","IDLE","-0.211577 0.022305 -0.553977","-0.0123946 -0.0457809 -0.185508","0.557799 0.616308 0.557799","71.0543","0 0 0","0 0 0 1"
"1632276027906238600","30.03","3","Person","SEARCHING","MOVING","0.479169 -0.320309 -1.57857","0.564933 -0.341784 -0.875748","1.32896 0.714383 1.32896","65.3694","0 0 0","0 0 0 1"
"1632276027972945600","29.4985","19","Person","OK","IDLE","-0.205954 0.0165418 -0.540922","-0.103037 0.0599663 -0.1981","0.594715 0.611341 0.594715","71.8337","0 0 0","0 0 0 1"
"1632276027972945600","29.4985","16","Person","OK","IDLE","0.273782 -0.00826014 -0.539498","0.0603877 0.141298 -0.243202","0.509184 0.635446 0.509184","89.7997","0 0 0","0 0 0 1"
"1632276027972945600","29.4985","3","Person","SEARCHING","MOVING","0.482412 -0.320525 -1.58225","0.365522 0.39171 -1.13769","1.32976 0.71304 1.32975","65.3694","0 0 0","0 0 0 1"
"1632276028039684600","29.5858","19","Person","OK","IDLE","-0.204331 0.0128888 -0.532205","-0.13933 -0.000188096 -0.206636","0.561254 0.606522 0.561254","83.2591","0 0 0","0 0 0 1"
"1632276028039684600","29.5858","16","Person","OK","IDLE","0.270211 -0.00797494 -0.551454","-0.0459848 0.0422013 -0.345205","0.516995 0.632654 0.516995","90.4455","0 0 0","0 0 0 1"
"1632276028039684600","29.5858","3","Person","SEARCHING","MOVING","0.484326 -0.326655 -1.5842","0.0717515 0.148578 -1.25561","1.33071 0.711474 1.33071","65.3694","0 0 0","0 0 0 1"
"1632276028106866600","28.9017","19","Person","OK","IDLE","-0.205401 0.00948854 -0.528381","-0.137264 -0.0277879 -0.203006","0.538819 0.602188 0.538819","68.7411","0 0 0","0 0 0 1"
"1632276028106866600","28.9017","16","Person","OK","IDLE","0.267914 -0.00779223 -0.579103","-0.0865018 -0.0294164 -0.371608","0.527848 0.631402 0.527847","79.9579","0 0 0","0 0 0 1"
"1632276028106866600","28.9017","3","Person","SEARCHING","MOVING","0.48338 -0.341634 -1.58333","-0.0137444 -0.0126382 -1.27459","1.33031 0.709192 1.33031","65.3694","0 0 0","0 0 0 1"
"1632276028173701600","30.303","19","Person","OK","IDLE","-0.202574 0.00549423 -0.527269","-0.0893541 -0.0429304 -0.236442","0.550522 0.598369 0.550522","56.883","0 0 0","0 0 0 1"
"1632276028173701600","30.303","16","Person","OK","IDLE","0.266017 -0.0093788 -0.6062","-0.0320347 -0.113888 -0.369303","0.541788 0.631338 0.541788","74.1014","0 0 0","0 0 0 1"
"1632276028173701600","30.303","3","Person","SEARCHING","MOVING","0.479167 -0.364012 -1.57988","0.0590735 -0.207874 -1.22945","1.32817 0.706322 1.32817","65.3694","0 0 0","0 0 0 1"
"1632276028240676600","29.7619","19","Person","OK","IDLE","-0.200942 0.00109178 -0.52575","0.00448173 -0.0469539 -0.272506","0.564246 0.594278 0.564246","71.1604","0 0 0","0 0 0 1"
"1632276028240676600","29.7619","16","Person","OK","IDLE","0.265604 -0.0120189 -0.625502","0.130824 -0.0294367 -0.281271","0.54828 0.632043 0.54828","79.0504","0 0 0","0 0 0 1"
"1632276028307657600","30.03","19","Person","OK","IDLE","-0.19209 -0.00319417 -0.522117","0.0071613 -0.0127898 -0.274776","0.597289 0.590124 0.597289","80.4866","0 0 0","0 0 0 1"
"1632276028307657600","30.03","16","Person","OK","IDLE","0.267234 -0.015019 -0.637149","0.170043 -0.127885 -0.239581","0.551127 0.6333 0.551127","80.1875","0 0 0","0 0 0 1"
"1632276028374398600","30.1205","19","Person","OK","IDLE","-0.179127 -0.00759589 -0.51701","-0.00946902 -0.00263734 -0.258497","0.612162 0.585994 0.612162","84.9212","0 0 0","0 0 0 1"
"1632276028374398600","30.1205","16","Person","OK","IDLE","0.269027 -0.0197274 -0.64451","0.177704 -0.0696607 -0.214315","0.547964 0.634793 0.547964","85.6494","0 0 0","0 0 0 1"
"1632276028441267600","30.8642","19","Person","OK","IDLE","-0.168153 -0.0106614 -0.511138","-0.0625097 0.0187629 -0.197385","0.618353 0.581613 0.618353","85.8375","0 0 0","0 0 0 1"
"1632276028441267600","30.8642","16","Person","OK","IDLE","0.269918 -0.0229897 -0.648078","0.131394 -0.0173756 -0.195031","0.554286 0.636603 0.554286","87.5293","0 0 0","0 0 0 1"
"1632276028508384600","30.303","19","Person","OK","IDLE","-0.162051 -0.0141117 -0.505297","0.00519302 -0.0274801 -0.182456","0.598386 0.577093 0.598386","52.4798","0 0 0","0 0 0 1"
"1632276028508384600","30.303","16","Person","OK","IDLE","0.269897 -0.0264595 -0.64895","0.231078 -0.0802703 -0.113296","0.564832 0.637954 0.564832","88.6413","0 0 0","0 0 0 1"
"1632276028575207600","29.8507","19","Person","OK","IDLE","-0.155763 -0.0161604 -0.50273","0.00244588 0.0171378 -0.12527","0.581898 0.573024 0.581898","57.7737","0 0 0","0 0 0 1"
"1632276028575207600","29.8507","16","Person","OK","IDLE","0.269543 -0.0297859 -0.648271","0.205783 -0.0248243 -0.101239","0.560608 0.639082 0.560608","78.8878","0 0 0","0 0 0 1"
"1632276028642111600","30.1205","19","Person","OK","IDLE","-0.150377 -0.0181154 -0.502732","0.081881 -0.0150297 -0.0889244","0.555008 0.569495 0.555008","65.8797","0 0 0","0 0 0 1"
"1632276028642111600","30.1205","16","Person","OK","IDLE","0.269303 -0.0331653 -0.644063","0.291098 -0.0673542 -0.0419968","0.558475 0.639133 0.558475","79.8021","0 0 0","0 0 0 1"
"1632276028708765600","29.8507","19","Person","OK","IDLE","-0.14503 -0.0193087 -0.504257","0.0839797 -0.0583749 -0.0438791","0.548267 0.566952 0.548267","76.7967","0 0 0","0 0 0 1"
"1632276028708765600","29.8507","16","Person","OK","IDLE","0.268942 -0.0380808 -0.637602","0.262008 -0.173325 -0.0288825","0.555966 0.639265 0.555966","84.904","0 0 0","0 0 0 1"
"1632276028775879600","29.6736","19","Person","OK","IDLE","-0.137497 -0.0200453 -0.508795","0.185525 0.0326633 -0.0227594","0.538875 0.564456 0.538875","61.4273","0 0 0","0 0 0 1"
"1632276028775879600","29.6736","16","Person","OK","IDLE","0.269685 -0.042364 -0.628202","0.376199 0.0382107 0.0492593","0.552484 0.638111 0.552484","88.0649","0 0 0","0 0 0 1"
"1632276028842868600","29.7619","19","Person","OK","IDLE","-0.139989 -0.0206866 -0.508925","0.111402 -0.0215696 -0.065624","0.525741 0.561736 0.525741","77.7825","0 0 0","0 0 0 1"
"1632276028842868600","29.7619","16","Person","OK","IDLE","0.273285 -0.0445997 -0.61959","0.328261 -0.115259 0.0741827","0.546427 0.636869 0.546427","88.4296","0 0 0","0 0 0 1"
"1632276028909810600","29.5858","19","Person","OK","IDLE","-0.152427 -0.0214833 -0.507779","0.0598674 0.00528837 -0.120374","0.51655 0.55918 0.51655","80.4977","0 0 0","0 0 0 1"
"1632276028909810600","29.5858","16","Person","OK","IDLE","0.277984 -0.0480529 -0.612259","0.305948 -0.103923 0.0891571","0.544139 0.635789 0.544139","88.9358","0 0 0","0 0 0 1"
"1632276028976713600","29.4985","19","Person","OK","IDLE","-0.165238 -0.0220067 -0.506177","-0.100716 0.0752367 -0.116732","0.540348 0.556978 0.540348","69.8808","0 0 0","0 0 0 1"
"1632276028976713600","29.4985","16","Person","OK","IDLE","0.282771 -0.0502095 -0.607863","0.112942 -0.010974 -0.000699859","0.540061 0.635012 0.540061","87.1396","0 0 0","0 0 0 1"
"1632276029043250600","29.8507","19","Person","OK","IDLE","-0.186512 -0.022183 -0.503732","-0.269677 0.108112 -0.0631668","0.535946 0.555771 0.535946","59.3332","0 0 0","0 0 0 1"
"1632276029043250600","29.8507","16","Person","OK","IDLE","0.282803 -0.0518198 -0.607316","-0.0994571 -0.0580179 -0.0639855","0.542776 0.636152 0.542776","89.4152","0 0 0","0 0 0 1"
"1632276029110261600","30.03","19","Person","OK","IDLE","-0.208422 -0.0220552 -0.501466","-0.111026 0.132415 -0.128348","0.525803 0.555965 0.525803","82.111","0 0 0","0 0 0 1"
"1632276029110261600","30.03","16","Person","OK","IDLE","0.274172 -0.0540829 -0.59727","0.181009 -0.083672 0.022824","0.531073 0.636278 0.531073","88.8209","0 0 0","0 0 0 1"
"1632276029177139600","30.1205","19","Person","OK","IDLE","-0.220799 -0.0218281 -0.500353","-0.221521 0.0647396 -0.0775887","0.540068 0.556746 0.540068","82.8531","0 0 0","0 0 0 1"
"1632276029177139600","30.1205","16","Person","OK","IDLE","0.253663 -0.0562717 -0.5761","0.0523568 -0.0596907 -0.038058","0.52012 0.635012 0.52012","87.8518","0 0 0","0 0 0 1"
"1632276029244206600","30.03","19","Person","OK","IDLE","-0.228284 -0.0252846 -0.499669","-0.419331 -0.246108 -0.000389516","0.565993 0.554527 0.565993","71.3384","0 0 0","0 0 0 1"
"1632276029244206600","30.03","16","Person","OK","IDLE","0.241982 -0.0571183 -0.57413","-0.259178 -0.160767 -0.121989","0.512779 0.630805 0.512779","80.8046","0 0 0","0 0 0 1"
"1632276029311079600","30.1205","19","Person","OK","IDLE","-0.239525 -0.045447 -0.499441","-0.488732 -0.45061 0.00546105","0.571415 0.549164 0.571415","60.6388","0 0 0","0 0 0 1"
"1632276029311079600","30.1205","16","Person","OK","IDLE","0.204725 -0.0646214 -0.575247","-0.326794 -0.296214 -0.203123","0.508499 0.625827 0.508499","86.3085","0 0 0","0 0 0 1"
"1632276029377965600","29.9401","19","Person","OK","IDLE","-0.246643 -0.0680723 -0.501457","-0.251595 -0.177835 -0.16276","0.582167 0.546145 0.582167","86.4121","0 0 0","0 0 0 1"
"1632276029377965600","29.9401","16","Person","OK","IDLE","0.147812 -0.0757524 -0.566715","0.0160128 -0.035619 -0.198983","0.506244 0.620364 0.506244","82.532","0 0 0","0 0 0 1"
"1632276029444771600","29.8507","19","Person","OK","IDLE","-0.247912 -0.0795693 -0.507893","-0.450895 0.00630596 -0.191052","0.59648 0.546707 0.59648","82.3708","0 0 0","0 0 0 1"
"1632276029444771600","29.8507","16","Person","OK","IDLE","0.0994244 -0.079502 -0.555365","-0.11939 0.0999645 -0.28477","0.504526 0.616637 0.504526","84.4646","0 0 0","0 0 0 1"
