"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"1632273306390784368","29.4985","0","Person","OK","IDLE","-0.0476937 0.126527 -0.513906","0.0771727 -0.00147374 0.0469214","0.522381 0.281306 0.522381","85.7642","0 0 0","0 0 0 1"
"1632273306457651368","29.9401","0","Person","OK","IDLE","-0.0496087 0.1261 -0.514572","0.0429613 -0.000772885 0.0261208","0.514155 0.280199 0.514155","84.6766","0 0 0","0 0 0 1"
"1632273306524323368","30.03","0","Person","OK","IDLE","-0.0544482 0.125795 -0.518098","0.0385009 -0.000713476 0.0234078","0.508854 0.279475 0.508855","89.3069","0 0 0","0 0 0 1"
"1632273306591238368","30.303","0","Person","OK","IDLE","-0.061867 0.125732 -0.535736","0.0984568 -0.00183954 0.0598606","0.505469 0.279625 0.50547","90.3083","0 0 0","0 0 0 1"
"1632273306658216368","30.03","0","Person","OK","IDLE","-0.0701341 0.125966 -0.559349","0.138214 -0.00248233 0.0840346","0.506125 0.280438 0.506125","90.5264","0 0 0","0 0 0 1"
"1632273306725194368","30.03","0","Person","OK","IDLE","-0.0770872 0.126448 -0.580103","0.15405 -0.00276553 0.0936613","0.510072 0.281723 0.510072","88.8065","0 0 0","0 0 0 1"
"1632273306792098368","29.9401","0","Person","OK","IDLE","-0.0831777 0.12712 -0.595546","0.154309 -0.00282656 0.0938163","0.521742 0.283299 0.521742","89.3914","0 0 0","0 0 0 1"
"1632273306858822368","30.03","0","Person","OK","IDLE","-0.0886492 0.127933 -0.605962","0.144395 -0.00250548 0.0877903","0.543584 0.285009 0.543584","86.3632","0 0 0","0 0 0 1"
"1632273306925803368","30.03","0","Person","OK","IDLE","-0.089696 0.128401 -0.603939","0.0405691 -0.000738643 0.0246657","0.564344 0.286017 0.564344","78.5642","0 0 0","0 0 0 1"
"1632273306992663368","30.2115","0","Person","OK","IDLE","-0.0856662 0.128552 -0.588364","0.0471002 -0.000863868 0.0286367","0.591204 0.286144 0.591204","67.728","0 0 0","0 0 0 1"
"1632273307059580368","30.303","0","Person","OK","IDLE","-0.0739345 0.128457 -0.560609","0.119165 -0.00210135 0.0724508","0.602807 0.285502 0.602807","90.6315","0 0 0","0 0 0 1"
"1632273307126549368","29.8507","0","Person","OK","IDLE","-0.0591403 0.12813 -0.534285","0.152456 -0.00269372 0.0926912","0.6048 0.284201 0.604801","91.722","0 0 0","0 0 0 1"
"1632273307193353368","29.7619","0","Person","OK","IDLE","-0.0441147 0.127559 -0.516398","0.164892 -0.00310336 0.100254","0.606896 0.282569 0.606896","90.7609","0 0 0","0 0 0 1"
"1632273307260259368","29.7619","0","Person","OK","IDLE","-0.0294112 0.126831 -0.504788","0.166004 -0.00306045 0.100931","0.61467 0.280814 0.61467","90.4825","0 0 0","0 0 0 1"
"1632273307327377368","29.8507","0","Person","OK","IDLE","-0.01425 0.126175 -0.497975","0.162791 -0.00284653 0.0989742","0.630539 0.279054 0.630539","92.3174","0 0 0","0 0 0 1"
"1632273307394114368","29.8507","0","Person","OK","IDLE","-0.00123944 0.125491 -0.494214","0.151915 -0.00272386 0.0923614","0.639585 0.277356 0.639585","91.8756","0 0 0","0 0 0 1"
"1632273307461120368","29.8507","0","Person","OK","IDLE","-0.00151408 0.124959 -0.500715","0.0632077 -0.0011588 0.0384302","0.649817 0.276437 0.649817","93.0546","0 0 0","0 0 0 1"
"1632273307527730368","29.9401","0","Person","OK","IDLE","-0.00782023 0.124749 -0.525602","0.100318 -0.00185452 0.0609937","0.662298 0.276547 0.662298","92.6818","0 0 0","0 0 0 1"
"1632273307594893368","29.9401","0","Person","OK","IDLE","-0.0132545 0.1246 -0.531903","0.035615 -0.000642039 0.0216533","0.661884 0.27642 0.661884","92.9897","0 0 0","0 0 0 1"
"1632273307661873368","29.8507","0","Person","OK","IDLE","-0.0167758 0.124487 -0.5313","0.00730484 -0.000127453 0.00444119","0.655133 0.275952 0.655133","93.2674","0 0 0","0 0 0 1"
"1632273307728785368","29.8507","0","Person","OK","IDLE","-0.0194385 0.124193 -0.528498","0.0235153 -0.000432013 0.0142974","0.645297 0.275282 0.645297","92.9474","0 0 0","0 0 0 1"
"1632273307795593368","30.03","0","Person","OK","IDLE","-0.0247094 0.123895 -0.526731","0.0263788 -0.000492561 0.0160385","0.63753 0.274729 0.63753","93.1507","0 0 0","0 0 0 1"
"1632273307862277368","29.9401","0","Person","OK","IDLE","-0.0301066 0.12361 -0.525721","0.0257364 -0.000468753 0.0156477","0.630097 0.274185 0.630097","92.7471","0 0 0","0 0 0 1"
"1632273307929322368","29.9401","0","Person","OK","IDLE","-0.0335955 0.123419 -0.522449","0.0373645 -0.000646862 0.0227169","0.617226 0.273431 0.617226","92.9821","0 0 0","0 0 0 1"
"1632273307996360368","29.8507","0","Person","OK","IDLE","-0.0361833 0.123056 -0.517643","0.0457175 -0.00084103 0.027796","0.602656 0.272581 0.602656","92.3781","0 0 0","0 0 0 1"
"1632273308063281368","29.9401","0","Person","OK","IDLE","-0.0386157 0.122557 -0.512942","0.0483556 -0.000908863 0.0294009","0.589019 0.271635 0.589019","91.4064","0 0 0","0 0 0 1"
"1632273308130004368","29.8507","0","Person","OK","IDLE","-0.0446754 0.122232 -0.511785","0.0485412 -0.000877556 0.0295129","0.573886 0.270938 0.573887","91.5175","0 0 0","0 0 0 1"
"1632273308196812368","29.8507","0","Person","OK","IDLE","-0.0587954 0.122227 -0.524407","0.113202 -0.00207227 0.0688244","0.562921 0.271194 0.562921","88.9749","0 0 0","0 0 0 1"
"1632273308263832368","29.7619","0","Person","OK","IDLE","-0.0733007 0.122537 -0.546872","0.156548 -0.0028157 0.0951784","0.541722 0.272112 0.541722","90.0291","0 0 0","0 0 0 1"
"1632273308330900368","30.03","0","Person","OK","IDLE","-0.083711 0.123001 -0.568683","0.174044 -0.00326224 0.105818","0.541266 0.2737 0.541266","78.0029","0 0 0","0 0 0 1"
"1632273308397769368","29.8507","0","Person","OK","IDLE","-0.0918577 0.123222 -0.568459","0.0975013 -0.00183553 0.0592807","0.526867 0.274597 0.526867","88.8133","0 0 0","0 0 0 1"
"1632273308464658368","29.9401","0","Person","OK","IDLE","-0.0997636 0.123394 -0.562667","0.0895675 -0.00157891 0.0544556","0.517038 0.274907 0.517038","90.5837","0 0 0","0 0 0 1"
"1632273308531339368","29.9401","0","Person","OK","IDLE","-0.106655 0.123468 -0.553207","0.0913126 -0.00159199 0.0555163","0.510761 0.274838 0.510761","89.6925","0 0 0","0 0 0 1"
"1632273308598298368","30.03","0","Person","OK","IDLE","-0.111165 0.123314 -0.541006","0.0965761 -0.0017768 0.0587175","0.506748 0.274446 0.506748","87.9471","0 0 0","0 0 0 1"
"1632273308665344368","29.7619","0","Person","OK","IDLE","-0.113609 0.122965 -0.528066","0.0989638 -0.00185188 0.0601696","0.504185 0.273794 0.504185","85.4828","0 0 0","0 0 0 1"
"1632273308732117368","29.9401","0","Person","OK","IDLE","-0.11421 0.122581 -0.517461","0.0916042 -0.00165127 0.0556943","0.502547 0.272961 0.502547","85.6477","0 0 0","0 0 0 1"
"1632273308799133368","29.8507","0","Person","OK","IDLE","-0.113809 0.122168 -0.509787","0.0797479 -0.00143903 0.0484847","0.501497 0.272048 0.501497","90.3271","0 0 0","0 0 0 1"
"1632273308865750368","29.8507","0","Person","OK","IDLE","-0.11235 0.121653 -0.504717","0.0662222 -0.0012255 0.0402624","0.50085 0.271057 0.50085","83.6732","0 0 0","0 0 0 1"
"1632273308932732368","29.8507","0","Person","OK","IDLE","-0.109456 0.12127 -0.506266","0.0101564 -0.000187066 0.00617503","0.500422 0.270631 0.500422","81.6489","0 0 0","0 0 0 1"
"1632273308999847368","29.9401","0","Person","OK","IDLE","-0.107098 0.121143 -0.517005","0.0639194 -0.00118041 0.0388614","0.500136 0.270793 0.500136","87.8316","0 0 0","0 0 0 1"
"1632273309066622368","29.8507","0","Person","OK","IDLE","-0.105813 0.12125 -0.532372","0.091476 -0.00164471 0.0556158","0.49996 0.271469 0.49996","86.1971","0 0 0","0 0 0 1"
"1632273309133636368","29.7619","0","Person","OK","IDLE","-0.104744 0.121428 -0.545505","0.0971712 -0.001818 0.0590799","0.49985 0.272444 0.49985","81.8154","0 0 0","0 0 0 1"
"1632273309200444368","29.8507","0","Person","OK","IDLE","-0.103727 0.121668 -0.554937","0.0929158 -0.0017699 0.0564929","0.499771 0.273546 0.499771","80.8035","0 0 0","0 0 0 1"
"1632273309267404368","29.8507","0","Person","OK","IDLE","-0.103485 0.122024 -0.561615","0.0853084 -0.00159303 0.0518675","0.499714 0.274729 0.499714","85.9315","0 0 0","0 0 0 1"
"1632273309267404368","29.8507","1","Person","OFF","IDLE","nan nan nan","nan nan nan","0 0 0","50.2158","0 0 0","0 0 0 1"
"1632273309334272368","29.7619","0","Person","OK","IDLE","-0.103518 0.122497 -0.56692","0.0824555 -0.0014935 0.0501323","0.499668 0.275937 0.499668","84.8395","0 0 0","0 0 0 1"
"1632273309401142368","29.7619","0","Person","OK","IDLE","-0.104246 0.122715 -0.563237","0.0165082 -0.000305442 0.0100368","0.499628 0.276402 0.499628","85.8043","0 0 0","0 0 0 1"
"1632273309467956368","29.9401","0","Person","OK","IDLE","-0.105686 0.122758 -0.551763","0.0466405 -0.000862025 0.0283571","0.499613 0.27626 0.499613","87.0503","0 0 0","0 0 0 1"
"1632273309535018368","29.8507","0","Person","OK","IDLE","-0.105295 0.122615 -0.537622","0.0774871 -0.0014009 0.0471113","0.499603 0.275757 0.499603","83.6914","0 0 0","0 0 0 1"
"1632273309601709368","29.8507","0","Person","OK","IDLE","-0.103668 0.12241 -0.526432","0.0828847 -0.00148848 0.0503927","0.499602 0.274982 0.499602","81.0071","0 0 0","0 0 0 1"
"1632273309668968368","29.8507","0","Person","OK","IDLE","-0.103525 0.122102 -0.516267","0.0879424 -0.0016076 0.0534675","0.499605 0.273955 0.499605","88.7422","0 0 0","0 0 0 1"
"1632273309735721368","29.9401","0","Person","OK","IDLE","-0.103886 0.12179 -0.51132","0.054336 -0.000989297 0.0330357","0.499632 0.272811 0.499632","91.8103","0 0 0","0 0 0 1"
"1632273309735721368","29.9401","1","Person","OFF","MOVING","nan nan nan","nan nan nan","0 0 0","54.8193","0 0 0","0 0 0 1"
"1632273309802476368","27.1739","0","Person","OK","IDLE","-0.102984 0.121579 -0.512478","0.00911653 -0.000167896 0.00554277","0.499665 0.272332 0.499665","92.3225","0 0 0","0 0 0 1"
"1632273309869479368","28.9855","0","Person","OK","IDLE","-0.100714 0.121482 -0.519399","0.0471302 -0.000868556 0.0286549","0.499692 0.272366 0.499692","88.5318","0 0 0","0 0 0 1"
"1632273309936468368","29.9401","0","Person","OK","IDLE","-0.0976526 0.121588 -0.530578","0.0726275 -0.00132629 0.0441572","0.499703 0.27274 0.499703","89.5025","0 0 0","0 0 0 1"
"1632273310003337368","30.03","0","Person","OK","IDLE","-0.0948064 0.121848 -0.542295","0.0848727 -0.00157339 0.0516015","0.499705 0.273422 0.499705","88.5896","0 0 0","0 0 0 1"
"1632273310070121368","29.9401","0","Person","OK","IDLE","-0.0921276 0.122186 -0.551929","0.0860715 -0.00157734 0.0523305","0.49971 0.274249 0.49971","78.1833","0 0 0","0 0 0 1"
"1632273310136872368","33.1126","0","Person","OK","IDLE","-0.0893441 0.122582 -0.558806","0.0811835 -0.00149109 0.0493591","0.499716 0.275232 0.499716","77.9697","0 0 0","0 0 0 1"
"1632273310237537368","27.7008","0","Person","OK","IDLE","-0.0856927 0.122619 -0.564388","0.0590545 -0.00109382 0.0359044","0.506554 0.276154 0.506554","81.4841","0 0 0","0 0 0 1"
"1632273310304184368","26.8817","0","Person","OK","IDLE","-0.0834894 0.123195 -0.56506","0.0403117 -0.000736593 0.0245091","0.507798 0.276882 0.507798","77.7592","0 0 0","0 0 0 1"
"1632273310304184368","26.8817","1","Person","TERMINATE","MOVING","nan nan nan","nan nan nan","0 0 0","56.8568","0 0 0","0 0 0 1"
"1632273310371251368","26.9542","0","Person","OK","IDLE","-0.081199 0.123581 -0.56433","0.0284407 -0.000519467 0.0172917","0.513555 0.277367 0.513555","84.9541","0 0 0","0 0 0 1"
"1632273310438320368","26.9542","0","Person","OK","IDLE","-0.0796801 0.12391 -0.562536","0.022168 -0.000414755 0.0134779","0.508569 0.277729 0.508569","71.9874","0 0 0","0 0 0 1"
"1632273310505099368","27.1003","0","Person","OK","IDLE","-0.0784616 0.124178 -0.560064","0.0245211 -0.000453446 0.0149086","0.511701 0.277911 0.511702","64.4907","0 0 0","0 0 0 1"
"1632273310571934368","30.303","0","Person","OK","IDLE","-0.0773906 0.124299 -0.557331","0.0257972 -0.000464158 0.0156845","0.507392 0.278058 0.507391","59.6213","0 0 0","0 0 0 1"
"1632273310638595368","30.2115","0","Person","OK","IDLE","-0.0766518 0.124389 -0.554882","0.0240482 -0.000452107 0.0146205","0.504618 0.278135 0.504618","89.2543","0 0 0","0 0 0 1"
"1632273310705743368","30.1205","0","Person","OK","IDLE","-0.0761487 0.124441 -0.552873","0.0214219 -0.000400493 0.0130238","0.502856 0.278146 0.502856","86.9965","0 0 0","0 0 0 1"
"1632273310772837368","30.1205","0","Person","OK","IDLE","-0.0758446 0.124488 -0.551277","0.0185543 -0.000325046 0.0112811","0.501751 0.278168 0.501751","88.43","0 0 0","0 0 0 1"
"1632273310839597368","30.1205","0","Person","OK","IDLE","-0.0756501 0.124474 -0.54998","0.016148 -0.000304825 0.00981791","0.501029 0.278192 0.501029","90.932","0 0 0","0 0 0 1"
"1632273310906373368","29.7619","0","Person","OK","IDLE","-0.0755336 0.124453 -0.548912","0.0137078 -0.000254262 0.00833403","0.500564 0.278142 0.500564","89.0246","0 0 0","0 0 0 1"
"1632273310973150368","29.9401","0","Person","OK","IDLE","-0.0755863 0.124515 -0.548142","0.00989645 -0.000172187 0.00601688","0.500273 0.278095 0.500273","87.3832","0 0 0","0 0 0 1"
"1632273311040153368","30.03","0","Person","OK","IDLE","-0.0756862 0.124556 -0.547587","0.00700849 -0.000125814 0.00426102","0.500087 0.278074 0.500087","83.6726","0 0 0","0 0 0 1"
"1632273311107140368","30.03","0","Person","OK","IDLE","-0.0758564 0.124473 -0.547196","0.00465503 -8.96598e-05 0.00283021","0.499978 0.278111 0.499978","84.9335","0 0 0","0 0 0 1"
"1632273311174048368","29.7619","0","Person","OK","IDLE","-0.0736305 0.124135 -0.547364","0.476684 -0.0560233 -0.158334","0.499913 0.278195 0.499913","81.5361","0 0 0","0 0 0 1"
"1632273311241116368","29.8507","0","Person","OK","IDLE","-0.0732495 0.124108 -0.548697","-0.0266749 0.0354074 -0.44447","0.503522 0.278353 0.503523","61.1137","0 0 0","0 0 0 1"
"1632273311307633368","29.8507","0","Person","OK","IDLE","-0.0751861 0.12431 -0.5482","0.0687772 -0.0406562 0.258443","0.502178 0.278712 0.502178","77.601","0 0 0","0 0 0 1"
"1632273311374713368","29.6736","0","Person","OK","IDLE","-0.0776285 0.124016 -0.546063","0.0783187 -0.0344034 0.074339","0.501317 0.278556 0.501317","77.6805","0 0 0","0 0 0 1"
"1632273311441697368","29.8507","0","Person","OK","IDLE","-0.08075 0.12338 -0.545279","0.0269419 -0.0173381 -0.0667211","0.504399 0.278551 0.504399","68.7962","0 0 0","0 0 0 1"
"1632273311508614368","29.9401","0","Person","OK","IDLE","-0.0841312 0.122708 -0.544402","0.0362953 -0.00818186 0.0331033","0.502739 0.278513 0.502739","87.7098","0 0 0","0 0 0 1"
"1632273311575401368","30.1205","0","Person","OK","IDLE","-0.0880585 0.12225 -0.544199","-0.0414956 -0.0186055 -0.191626","0.50167 0.278478 0.501671","88.3557","0 0 0","0 0 0 1"
"1632273311642211368","29.6736","0","Person","OK","IDLE","-0.0909899 0.122383 -0.545165","0.0310475 -0.000688748 0.016462","0.500995 0.278798 0.500995","88.8279","0 0 0","0 0 0 1"
"1632273311709262368","29.7619","0","Person","OK","IDLE","-0.0919746 0.122097 -0.543276","0.0876916 -0.0438292 0.113489","0.500555 0.278612 0.500555","85.7942","0 0 0","0 0 0 1"
"1632273311776172368","29.9401","0","Person","OK","IDLE","-0.0924819 0.121705 -0.542033","0.035939 -0.0238001 0.0677843","0.500281 0.278422 0.500281","87.1191","0 0 0","0 0 0 1"
"1632273311843096368","29.8507","0","Person","OK","IDLE","-0.0931463 0.121465 -0.541664","-0.035182 -0.00821335 0.0088877","0.500107 0.278306 0.500107","86.4435","0 0 0","0 0 0 1"
"1632273311910105368","29.8507","0","Person","OK","IDLE","-0.0937832 0.121479 -0.54176","0.0214877 -0.00563984 0.0730665","0.499974 0.278271 0.499974","86.0898","0 0 0","0 0 0 1"
"1632273311976989368","30.2115","0","Person","OK","IDLE","-0.0939659 0.121707 -0.545064","-0.00508162 0.020038 -0.447092","0.499917 0.278451 0.499917","88.4154","0 0 0","0 0 0 1"
"1632273312043674368","30.1205","0","Person","OK","IDLE","-0.0944219 0.121958 -0.548003","-0.00211025 0.0249949 -0.505581","0.499884 0.278702 0.499884","72.9375","0 0 0","0 0 0 1"
"1632273312110777368","29.8507","0","Person","OK","IDLE","-0.0939551 0.121709 -0.54687","0.000528733 -0.0100887 0.0585754","0.499834 0.278607 0.499834","88.9222","0 0 0","0 0 0 1"
"1632273312177552368","29.8507","0","Person","OK","IDLE","-0.0936791 0.121588 -0.546391","0.0211625 -0.00588634 0.0408265","0.49981 0.278547 0.49981","85.682","0 0 0","0 0 0 1"
"1632273312244605368","29.7619","0","Person","OK","IDLE","-0.0934897 0.121494 -0.546272","0.0246826 -0.00486655 0.0376691","0.499807 0.278585 0.499807","86.1712","0 0 0","0 0 0 1"
"1632273312311289368","29.7619","0","Person","OK","IDLE","-0.0931957 0.121411 -0.546454","0.028022 -0.00417638 0.035747","0.499802 0.278655 0.499802","90.0185","0 0 0","0 0 0 1"
"1632273312378265368","29.7619","0","Person","OK","IDLE","-0.0925164 0.12144 -0.546904","0.0282734 -0.00351049 0.0325492","0.499792 0.278791 0.499792","86.9552","0 0 0","0 0 0 1"
"1632273312445306368","29.4985","0","Person","OK","IDLE","-0.0918558 0.121585 -0.54739","0.0258585 -0.00289493 0.0282178","0.499785 0.278889 0.499785","88.6274","0 0 0","0 0 0 1"
"1632273312512115368","29.6736","0","Person","OK","IDLE","-0.0914164 0.121739 -0.547925","0.0249229 -0.00246321 0.0254445","0.499781 0.279016 0.499782","86.8625","0 0 0","0 0 0 1"
"1632273312578824368","30.1205","0","Person","OK","IDLE","-0.0909222 0.1219 -0.548498","0.0233881 -0.00208779 0.0227003","0.49978 0.279156 0.49978","89.8903","0 0 0","0 0 0 1"
"1632273312645757368","29.8507","0","Person","OK","IDLE","-0.09026 0.122126 -0.549204","0.0236274 -0.0017881 0.0213261","0.499771 0.279286 0.499771","90.2421","0 0 0","0 0 0 1"
"1632273312712778368","30.03","0","Person","OK","IDLE","-0.090035 0.122424 -0.550071","0.0230544 -0.00152127 0.019686","0.499767 0.279449 0.499767","89.8481","0 0 0","0 0 0 1"
"1632273312779851368","30.3951","0","Person","OK","IDLE","-0.0899285 0.122737 -0.551235","0.0246378 -0.00135131 0.0195765","0.499766 0.279689 0.499766","89.0747","0 0 0","0 0 0 1"
"1632273312846647368","30.2115","0","Person","OK","IDLE","-0.0900685 0.123059 -0.552488","0.0241715 -0.00117337 0.0184881","0.49977 0.279959 0.49977","89.3879","0 0 0","0 0 0 1"
"1632273312913503368","29.6736","0","Person","OK","IDLE","-0.0904622 0.123387 -0.554069","0.0261183 -0.0010834 0.0189889","0.49977 0.280295 0.49977","81.5916","0 0 0","0 0 0 1"
"1632273312980403368","29.9401","0","Person","OK","IDLE","-0.0910242 0.123725 -0.555451","0.0231186 -0.000915996 0.0166004","0.499767 0.280658 0.499768","84.3504","0 0 0","0 0 0 1"
"1632273313047477368","29.7619","0","Person","OK","IDLE","-0.0912605 0.124091 -0.556681","0.0207088 -0.000778934 0.0146663","0.499766 0.281041 0.499766","78.131","0 0 0","0 0 0 1"
"1632273313114134368","29.7619","0","Person","OK","IDLE","-0.0916252 0.124424 -0.557361","0.0132451 -0.000577593 0.00976717","0.499763 0.281367 0.499763","76.9309","0 0 0","0 0 0 1"
"1632273313181116368","29.8507","0","Person","OK","IDLE","-0.0920132 0.124698 -0.557624","0.00685523 -0.000401025 0.00557248","0.499764 0.281628 0.499764","73.7868","0 0 0","0 0 0 1"
"1632273313247995368","29.8507","0","Person","OK","IDLE","-0.0922831 0.124975 -0.557525","0.00243 -0.000268147 0.00262477","0.505404 0.281825 0.505404","74.2269","0 0 0","0 0 0 1"
"1632273313314908368","29.8507","0","Person","OK","IDLE","-0.0920042 0.125221 -0.556964","0.00695314 -0.000310552 0.00517056","0.508196 0.281915 0.508197","80.7395","0 0 0","0 0 0 1"
"1632273313381992368","29.8507","0","Person","OK","IDLE","-0.0913779 0.125438 -0.555743","0.0141388 -0.000409249 0.0093655","0.50531 0.281908 0.50531","81.6907","0 0 0","0 0 0 1"
"1632273313448677368","29.7619","0","Person","OK","IDLE","-0.0907443 0.125595 -0.554337","0.0154149 -0.000403279 0.0100024","0.503329 0.281845 0.503329","85.5405","0 0 0","0 0 0 1"
"1632273313515736368","29.9401","0","Person","OK","IDLE","-0.0912547 0.125352 -0.55291","0.0107543 0.00527222 0.39555","0.502076 0.282077 0.502076","76.3584","0 0 0","0 0 0 1"
"1632273313582460368","30.03","0","Person","OK","IDLE","-0.0913065 0.125842 -0.552707","0.0311155 0.0501305 -0.174082","0.507325 0.282435 0.507325","87.7739","0 0 0","0 0 0 1"
"1632273313649455368","29.5858","0","Person","OK","IDLE","-0.0902601 0.125917 -0.548508","0.056176 0.0644192 -0.163205","0.510375 0.282491 0.510375","88.5028","0 0 0","0 0 0 1"
"1632273313716295368","29.9401","0","Person","OK","IDLE","-0.0893978 0.126381 -0.54422","0.0720782 0.0345948 -0.0934316","0.506537 0.28256 0.506537","78.1053","0 0 0","0 0 0 1"
"1632273313783258368","30.2115","0","Person","OK","IDLE","-0.0884196 0.126323 -0.538477","0.0305513 -0.057752 -0.00460362","0.504117 0.2824 0.504117","87.21","0 0 0","0 0 0 1"
"1632273313850139368","29.9401","0","Person","OK","IDLE","-0.0878816 0.125328 -0.533269","0.0787461 -0.0363335 0.130989","0.502572 0.282204 0.502572","88.6094","0 0 0","0 0 0 1"
"1632273313916994368","29.5858","0","Person","OK","IDLE","-0.0869287 0.123885 -0.527976","0.0732234 -0.0743762 0.387448","0.501557 0.281728 0.501557","79.511","0 0 0","0 0 0 1"
"1632273313983775368","30.303","0","Person","OK","IDLE","-0.0865812 0.123161 -0.52648","0.0134359 -0.0120218 0.00199666","0.500907 0.281093 0.500907","75.4221","0 0 0","0 0 0 1"
"timestamp","framerate","ID","Label","Tracking State","Action State","Position","Velocity","Dimensions","Detection Confidence","Camera_Translation","Camera_Orientation"
"1632273618885290588","1.87617","0","Person","OK","IDLE","-0.0866803 0.122531 -0.504381","0.0485972 -4.76405e-05 2.2453e-11","0.498111 0.263226 0.498111","71.7865","0 0 0","0 0 0 1"
"1632273618952010588","5.10204","0","Person","OK","IDLE","-0.0876679 0.119933 -0.503907","0.0374768 -3.44563e-05 0","0.498716 0.263169 0.498716","80.5069","0 0 0","0 0 0 1"
"1632273619019185588","7.72798","0","Person","OK","IDLE","-0.0884695 0.118202 -0.503476","0.0306732 -3.23325e-05 5.57943e-14","0.499034 0.262973 0.499034","75.2199","0 0 0","0 0 0 1"
"1632273619085948588","9.94318","0","Person","OK","IDLE","-0.0890732 0.117092 -0.503146","0.0221638 -1.05227e-05 1.03208e-11","0.499218 0.262708 0.499218","77.9407","0 0 0","0 0 0 1"
"1632273619152910588","11.6883","0","Person","OK","IDLE","-0.0895736 0.116364 -0.502893","0.0179875 -6.35354e-06 0","0.499333 0.262425 0.499333","73.4705","0 0 0","0 0 0 1"
"1632273619219606588","33.0033","0","Person","OK","IDLE","-0.0898067 0.115827 -0.502708","0.00865695 -8.07287e-06 1.57469e-14","0.499431 0.262168 0.499431","81.4521","0 0 0","0 0 0 1"
"1632273619286557588","31.8471","0","Person","OK","IDLE","-0.0895612 0.115354 -0.502574","0.00334203 -6.46836e-06 0","0.499513 0.261916 0.499513","71.4283","0 0 0","0 0 0 1"
